time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-12 02:53:02.127568+00:00,0.22,0.49,0.75,3827.30438593507,14.426153876978637,-139.24198720052064,13,1
2012-03-12 02:55:02.127568+00:00,0.39,0.88,1.36,3962.200589152368,14.431796131282814,-139.23070269191226,14,1
2012-03-12 02:56:02.127568+00:00,0.39,0.88,1.36,3710.259851099292,14.384811070379726,-139.32467281371845,14,1
2012-03-12 02:58:02.127568+00:00,0.39,0.88,1.36,3579.030882998117,14.384811070379726,-139.32467281371845,12,1
2012-03-12 02:59:02.127568+00:00,0.39,0.88,1.36,3579.030882998117,14.384811070379726,-139.32467281371845,12,1
2012-03-12 03:01:02.127568+00:00,0.51,1.15,1.76,3902.9899835656447,14.394155630978226,-139.30598369252144,10,1
2012-03-12 03:03:02.127568+00:00,0.51,1.15,1.76,4241.13351739857,14.45612750678399,-139.1820399409099,9,1
2012-03-12 03:05:02.127568+00:00,0.02,0.06,0.12,4241.13351739857,14.45612750678399,-139.1820399409099,7,1
2012-03-12 03:06:02.127568+00:00,0.02,0.06,0.12,4241.13351739857,14.45612750678399,-139.1820399409099,7,1
2012-03-12 08:26:02.127568+00:00,9.79,20.97,31.86,1865.7479480680088,12.280025409792838,-143.53424413489222,3,1
2012-03-12 08:30:02.127568+00:00,9.79,20.97,31.86,1748.586643700643,12.190033874593336,-143.71422720529122,4,1
2012-03-12 08:34:02.127568+00:00,9.69,20.77,31.57,1631.4253393332774,12.100042339393834,-143.89421027569023,5,1
2012-03-12 08:38:02.127568+00:00,9.69,20.77,31.57,1865.7479480680088,12.280025409792838,-143.53424413489222,5,1
2012-03-12 08:42:02.127568+00:00,9.68,20.74,31.52,1729.8183716619196,12.13916948121115,-143.8159559920556,4,1
2012-03-12 08:45:02.127568+00:00,9.63,20.64,31.38,1593.8887952558307,11.998313552629462,-144.09766784921896,3,1
2012-03-12 16:19:02.127485+00:00,7.8,16.9,25.73,3504.520176103554,13.06126772614363,-138.05925622072397,3,1
2012-03-12 16:26:02.127485+00:00,7.87,17.06,25.97,3683.6103864116394,13.423428917623305,-137.33493383776462,4,1
2012-03-12 16:32:02.127485+00:00,7.66,16.62,25.31,3862.700596719724,13.785590109102976,-136.61061145480528,5,1
2012-03-12 16:35:02.127485+00:00,5.58,12.29,18.76,3862.700596719724,13.785590109102976,-136.61061145480528,7,1
2012-03-12 16:37:02.127485+00:00,5.93,13.03,19.88,4137.933198059548,13.47809694694767,-137.22559777911587,7,1
2012-03-12 16:39:02.127485+00:00,5.93,13.03,19.88,4137.933198059548,13.47809694694767,-137.22559777911587,7,1
2012-03-12 16:42:02.127485+00:00,5.55,12.22,18.66,4578.165282901287,13.47809694694767,-137.22559777911587,9,1
2012-03-12 16:44:02.127485+00:00,5.44,12.0,18.31,4358.049240480417,13.4321984782504,-137.31739471651042,8,1
2012-03-12 16:46:02.127485+00:00,5.5,12.13,18.51,4581.948512208282,13.485918966030258,-137.2099537409507,8,1
2012-03-12 16:49:02.127485+00:00,5.35,11.8,18.01,4578.165282901287,13.47809694694767,-137.22559777911587,7,1
2012-03-12 16:51:02.127485+00:00,5.41,11.93,18.21,4517.592547365089,13.48037444724011,-137.221042778531,8,1
2012-03-12 16:55:02.127485+00:00,5.44,12.0,18.31,4297.476504944219,13.4321984782504,-137.31739471651042,8,1
2012-03-12 16:58:02.127485+00:00,4.97,11.0,16.8,4457.01981182889,13.386300009553128,-137.40919165390497,7,1
2012-03-12 16:59:02.127485+00:00,4.97,11.0,16.8,4457.01981182889,13.386300009553128,-137.40919165390497,7,1
2012-03-12 17:03:02.127485+00:00,3.76,8.4,12.85,4067.895091634933,13.29238036352378,-137.59703094596364,6,1
2012-03-12 17:04:02.127485+00:00,3.78,8.44,12.91,4067.895091634933,13.29238036352378,-137.59703094596364,6,1
2012-03-12 17:09:02.127485+00:00,2.26,5.1,7.81,4457.01981182889,13.482651947532547,-137.21648777794613,5,1
2012-03-12 17:16:02.127485+00:00,1.44,3.26,5.0,12910.947599688438,15.85328156939825,-132.4752285342147,4,1
2012-03-12 17:20:02.127485+00:00,1.41,3.18,4.87,14246.514784059123,15.970502031034112,-132.240787610943,5,1
2012-03-12 17:23:02.127485+00:00,1.33,3.0,4.59,17269.455805671754,16.517244842629843,-131.14730198775152,6,1
2012-03-12 17:27:02.127485+00:00,1.2,2.71,4.15,13469.930510042215,16.09894573877518,-131.98390019546085,6,1
2012-03-12 17:29:02.127485+00:00,0.95,2.14,3.28,14246.514784059123,16.22738944651625,-131.7270127799787,7,1
2012-03-12 17:32:02.127485+00:00,1.24,2.81,4.3,15472.658866013158,16.614139642179357,-130.9535123886525,7,1
2012-03-12 17:35:02.127485+00:00,0.76,1.72,2.63,20477.358984144576,17.015537012268126,-130.15071764847497,7,1
2012-03-12 17:38:02.127485+00:00,1.0,2.27,3.47,15472.658866013158,16.614139642179357,-130.9535123886525,7,1
2012-03-12 17:41:02.127485+00:00,0.01,0.03,0.08,20477.358984144576,17.015537012268126,-130.15071764847497,7,1
2012-03-12 17:44:02.127485+00:00,0.02,0.03,0.15,17975.008925078866,16.81483832722374,-130.55211501856374,6,1
2012-03-12 17:47:02.127485+00:00,0.0,0.02,0.02,17975.008925078866,16.81483832722374,-130.55211501856374,6,1
2012-03-12 17:49:02.127485+00:00,0.0,0.02,0.02,15472.658866013158,16.614139642179357,-130.9535123886525,5,1
2012-03-12 17:55:02.127485+00:00,0.01,0.02,0.02,14802.827189318068,15.96544088774802,-132.2509098975152,5,1
2012-03-12 18:00:02.127485+00:00,0.0,0.01,0.02,10147.28350995188,15.634070863656216,-132.91364994569878,4,1
2012-03-12 18:05:02.127485+00:00,1.52,3.43,5.26,8126.195168678839,15.423572409558426,-133.33464685389436,5,1
2012-03-12 18:09:02.127485+00:00,1.97,4.44,6.79,8098.089234700944,15.383190786090069,-133.41541010083108,4,1
2012-03-12 18:13:02.127485+00:00,2.34,5.27,8.07,7948.644145832912,15.183156848682309,-133.81547797564662,4,1
2012-03-12 18:42:02.127485+00:00,5.16,11.4,17.41,5761.752996441066,14.095277171043447,-135.99123733092432,3,1
2012-03-12 18:49:02.127485+00:00,6.53,14.29,21.79,5273.59185137138,13.8426482927147,-136.49649508758182,4,1
2012-03-12 18:53:02.127485+00:00,6.95,15.17,23.11,4064.406102336243,13.159535335533974,-137.86272100194327,4,1
2012-03-12 18:58:02.127485+00:00,7.0,15.26,23.25,3343.3814983707925,12.729051256681998,-138.72368915964722,5,1
2012-03-12 19:01:02.127485+00:00,7.43,16.16,24.61,2706.277008803269,12.165035019041056,-139.8517216349291,5,1
2012-03-12 19:06:02.127485+00:00,7.63,16.56,25.22,2415.3616176530995,11.964262876903014,-140.2532659192052,4,1
2012-03-12 19:10:02.127485+00:00,7.86,17.03,25.92,2124.4462265029297,11.763490734764972,-140.65481020348128,3,1
2012-03-13 16:54:02.127320+00:00,6.95,15.17,23.11,4356.314459834426,14.166919060889413,-138.15823149980983,3,1
2012-03-13 17:02:02.127320+00:00,6.7,14.64,22.31,4587.137759799623,14.408017244830145,-137.6760351319284,3,1
2012-03-13 17:11:02.127320+00:00,6.41,14.04,21.41,4587.137759799623,14.408017244830145,-137.6760351319284,3,1
2012-03-13 17:17:02.127320+00:00,6.26,13.73,20.93,4392.15523652613,14.187049404930017,-138.11797081172864,3,1
2012-03-13 17:24:02.127320+00:00,6.02,13.22,20.17,4392.15523652613,14.187049404930017,-138.11797081172864,3,1
2012-03-13 17:29:02.127320+00:00,6.23,13.66,20.84,4825.31239683628,14.532093511391771,-137.42788259880513,3,1
2012-03-13 17:36:02.127320+00:00,6.4,14.01,21.36,4825.31239683628,14.532093511391771,-137.42788259880513,3,1
2012-03-13 17:44:02.127320+00:00,6.7,14.64,22.31,4218.699408368051,14.233185232593453,-138.02569915640177,3,1
2012-03-13 17:51:02.127320+00:00,7.34,15.97,24.33,4001.4781549466297,14.19096073697666,-138.11014814763536,3,1
2012-03-13 17:57:02.127320+00:00,19.77,40.0,40.0,4218.699408368051,14.233185232593453,-138.02569915640177,3,1
2012-03-13 18:04:02.127320+00:00,19.77,40.0,40.0,3597.849696358187,13.896850026550798,-138.69836956848707,4,1
2012-03-13 18:08:02.127320+00:00,19.77,40.0,40.0,3277.5751094811103,13.720938349552831,-139.050192922483,3,1
2012-03-13 18:14:02.127320+00:00,8.39,18.11,27.56,2748.194709506236,13.021070529508346,-140.44992856257198,3,1
2012-03-15 19:30:02.126989+00:00,7.54,16.37,24.94,2058.1881064394433,13.21982703714766,-135.81517963265122,3,1
2012-03-15 19:37:02.126989+00:00,7.15,15.57,23.72,2616.5100512266285,13.943292970528628,-134.3682477658893,3,1
2012-03-15 19:44:02.126989+00:00,6.74,14.73,22.45,2616.5100512266285,13.943292970528628,-134.3682477658893,3,1
2012-03-15 19:51:02.126989+00:00,6.26,13.73,20.93,2616.5100512266285,13.943292970528628,-134.3682477658893,3,1
2012-03-15 19:58:02.126989+00:00,6.31,13.82,21.08,3051.4444302521088,13.799372312592276,-134.656089081762,3,1
2012-03-15 20:05:02.126989+00:00,5.99,13.16,20.07,3051.4444302521088,13.969657846926678,-134.3155180130932,3,1
2012-03-15 20:11:02.126989+00:00,6.08,13.35,20.36,3053.0100642950156,13.969657846926678,-134.3155180130932,3,1
2012-03-15 20:20:02.126989+00:00,6.38,13.98,21.32,3096.7202683109854,14.343231046123805,-133.56837161469895,3,1
2012-03-15 20:29:02.126989+00:00,6.7,14.64,22.31,3096.7202683109854,14.343231046123805,-133.56837161469895,3,1
2012-03-15 20:38:02.126989+00:00,6.59,14.42,21.98,3390.9499321801845,14.083765857887167,-134.0873019911722,3,1
2012-03-15 20:43:02.126989+00:00,6.44,14.1,21.51,3390.9499321801845,14.083765857887167,-134.0873019911722,3,1
2012-03-15 20:48:02.126989+00:00,6.46,14.14,21.55,3144.110566205869,14.054441300906008,-134.14595110513454,4,1
2012-03-15 20:54:02.126989+00:00,6.64,14.51,22.12,2897.271200231553,14.025116743924848,-134.20460021909685,3,1
2012-03-17 21:24:02.126659+00:00,7.9,17.12,26.06,4072.6297007278913,14.780705125928272,-137.9919756532421,3,1
2012-03-17 21:30:02.126659+00:00,7.8,16.9,25.73,6909.182149817335,15.866709974547009,-135.8199659560046,3,1
2012-03-17 21:35:02.126659+00:00,7.31,15.91,24.24,7447.342263309493,15.986955745770144,-135.57947441355833,3,1
2012-03-17 21:42:02.126659+00:00,6.98,15.23,23.2,9071.061783083076,16.446757615561108,-134.6598706739764,3,1
2012-03-17 21:49:02.126659+00:00,6.64,14.51,22.12,11511.385684427309,16.83025012210733,-133.89288566088396,3,1
2012-03-17 22:12:02.126659+00:00,4.83,10.69,16.33,4282.965456140488,15.081725566349082,-137.3899347724005,3,1
2012-03-17 22:21:02.126659+00:00,4.42,9.82,15.0,4282.965456140488,15.081725566349082,-137.3899347724005,3,1
2012-03-17 22:28:02.126659+00:00,4.12,9.16,14.01,4948.97009027511,15.370062632039886,-136.81326064101884,3,1
2012-03-17 22:35:02.126659+00:00,3.67,8.2,12.55,5786.684997818394,15.63038554270909,-136.29261481968044,3,1
2012-03-17 22:43:02.126659+00:00,3.58,8.0,12.24,5786.684997818394,15.63038554270909,-136.29261481968044,3,1
2012-03-17 22:51:02.126659+00:00,3.45,7.72,11.8,10066.33640483623,16.49678684216027,-134.5598122207781,3,1
2012-03-17 23:41:02.126659+00:00,5.11,11.3,17.26,3431.949835140666,15.175536189619836,-137.20231352585895,3,1
2012-03-17 23:50:02.126659+00:00,5.38,11.86,18.11,8569.65321360061,16.32438853022125,-134.90460884465614,3,1
2012-03-17 23:58:02.126659+00:00,5.41,11.93,18.21,8569.65321360061,16.32438853022125,-134.90460884465614,3,1
2012-03-18 00:32:02.126577+00:00,7.18,15.63,23.81,1818.677526051036,12.17804379037333,-140.82208112608487,3,1
2012-03-18 00:37:02.126577+00:00,8.95,19.27,29.31,1818.677526051036,12.17804379037333,-140.82208112608487,3,1
2012-03-18 00:39:02.126577+00:00,8.95,19.27,29.31,1818.677526051036,12.17804379037333,-140.82208112608487,3,1
2012-03-18 01:13:02.126577+00:00,2.0,4.5,6.89,3290.03638170106,13.420469740631006,-138.3372292255695,3,1
2012-03-18 01:18:02.126577+00:00,1.91,4.31,6.59,4820.03484212339,14.17153092324144,-136.83510686034865,3,1
2012-03-18 01:24:02.126577+00:00,0.01,0.02,0.02,4516.194199073294,14.219364516823628,-136.73943967318428,4,1
2012-03-18 01:29:02.126577+00:00,0.39,0.88,1.36,4584.432087165776,14.501442704709897,-136.17528329741174,3,1
2012-03-18 01:34:02.126577+00:00,0.01,0.02,0.02,4513.3759655598005,14.192584318375555,-136.7930000700804,3,1
2012-03-18 01:42:02.126577+00:00,0.39,0.88,1.36,4447.956310980811,13.937286328937358,-137.30359604895682,3,1
2012-03-21 22:09:02.125997+00:00,10.09,21.58,32.79,2091.15028690234,12.43047562521786,-138.61328968498893,3,1
2012-03-21 22:17:02.125997+00:00,9.44,20.26,30.8,2301.2140318737593,12.43047562521786,-138.61328968498893,3,1
2012-03-21 22:47:02.125997+00:00,1.97,4.44,6.79,2934.3939201008666,12.777126362409682,-137.91998821060528,3,1
2012-03-21 22:51:02.125997+00:00,2.21,4.99,7.64,4159.53112304289,13.370068565870286,-136.73410380368406,4,1
2012-03-21 22:53:02.125997+00:00,2.32,5.21,7.98,2934.3939201008666,12.777126362409682,-137.91998821060528,5,1
2012-03-21 23:00:02.125997+00:00,1.44,3.26,5.0,6284.824318840992,14.480806953346931,-134.51262702873078,6,1
