time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-11 16:25:02.126296+00:00,4.28,9.51,14.53,13944.23157384673,19.07727953730699,-133.47338469349114,3,1
2012-03-11 16:31:02.126296+00:00,4.02,8.96,13.7,15275.026834561231,19.10676346487843,-133.41441683834825,3,1
2012-03-11 16:38:02.126296+00:00,3.94,8.77,13.41,15906.010616618723,19.07727953730699,-133.47338469349114,3,1
2012-03-11 16:44:02.126296+00:00,3.28,7.34,11.23,15906.010616618723,19.10676346487843,-133.41441683834825,3,1
2012-03-11 17:18:02.126296+00:00,4.19,9.33,14.26,9581.69048887687,18.13618873725844,-135.35556629358825,5,1
2012-03-11 17:23:02.126296+00:00,3.88,8.66,13.24,11258.95398562962,18.388186992144796,-134.8515697838155,5,1
2012-03-11 17:25:02.126296+00:00,3.88,8.66,13.24,11258.95398562962,18.388186992144796,-134.8515697838155,5,1
2012-03-11 17:27:02.126296+00:00,3.9,8.7,13.3,9057.138686006843,18.113732270984833,-135.40047922613545,7,1
2012-03-11 17:31:02.126296+00:00,3.78,8.43,12.89,6047.191249690552,17.012210322584853,-137.60352312293543,6,1
2012-03-11 17:35:02.126296+00:00,3.78,8.43,12.89,6047.191249690552,17.012210322584853,-137.60352312293543,6,1
2012-03-11 17:36:02.126296+00:00,3.58,8.0,12.23,3037.2438133742585,15.910688374184872,-139.80656701973538,5,1
2012-03-11 17:42:02.126296+00:00,6.76,14.75,22.48,3037.2438133742585,15.259396806045498,-141.1091501560141,5,1
2012-03-11 17:47:02.126296+00:00,4.14,9.22,14.09,2787.768729375777,15.237443756090464,-141.15305625592418,4,1
2012-03-11 17:52:02.126296+00:00,4.36,9.69,14.81,3316.126109557236,15.21549070613543,-141.19696235583424,3,1
2012-03-11 17:54:02.126296+00:00,4.33,9.62,14.7,3316.126109557236,15.21549070613543,-141.19696235583424,3,1
2012-03-11 18:09:02.126296+00:00,6.77,14.78,22.53,2721.310626533053,14.905502805295155,-141.8169381575148,3,1
2012-03-11 18:15:02.126296+00:00,6.8,14.84,22.62,2721.310626533053,14.905502805295155,-141.8169381575148,3,1
2012-03-11 18:17:02.126296+00:00,6.8,14.84,22.62,2721.310626533053,14.905502805295155,-141.8169381575148,3,1
2012-03-11 18:36:02.126296+00:00,5.37,11.83,18.06,1554.5823745146618,13.74338648981922,-144.14117078846664,4,1
2012-03-11 18:37:02.126296+00:00,5.38,11.86,18.11,1554.5823745146618,13.74338648981922,-144.14117078846664,4,1
2012-03-11 18:41:02.126296+00:00,5.09,11.24,17.16,1554.5823745146618,13.74338648981922,-144.14117078846664,4,1
2012-03-11 18:42:02.126296+00:00,5.09,11.24,17.16,1554.5823745146618,13.74338648981922,-144.14117078846664,4,1
2012-03-12 06:11:02.127838+00:00,5.92,12.99,19.82,3816.436285761068,15.145240445462546,-136.3183462487798,3,1
2012-03-12 06:28:02.127838+00:00,5.93,13.02,19.87,4235.9458347578775,15.363660586288814,-135.88150596712728,3,1
2012-03-12 06:33:02.127838+00:00,5.07,11.2,17.11,4448.720683086469,15.61087688884568,-135.38707336201352,5,1
2012-03-12 06:35:02.127838+00:00,4.94,10.94,16.7,4478.542329103872,15.730972999386667,-135.14688114093155,6,1
2012-03-12 06:38:02.127838+00:00,5.1,11.27,17.21,4508.363975121276,15.85106910992766,-134.9066889198496,7,1
2012-03-12 06:40:02.127838+00:00,5.1,11.27,17.21,4508.363975121276,15.85106910992766,-134.9066889198496,7,1
2012-03-12 06:43:02.127838+00:00,5.13,11.34,17.31,4629.269623615608,15.615264713010788,-135.3782977136833,8,1
2012-03-12 06:45:02.127838+00:00,4.85,10.73,16.39,4822.098023339484,15.710108922381982,-135.18860929494093,8,1
2012-03-12 06:48:02.127838+00:00,4.77,10.56,16.13,4822.098023339484,15.710108922381982,-135.18860929494093,8,1
2012-03-12 06:50:02.127838+00:00,4.57,10.15,15.5,4822.098023339484,15.752435704288905,-135.1039557311271,8,1
2012-03-12 06:53:02.127838+00:00,4.59,10.18,15.56,4750.175272109941,15.70430610098974,-135.20021493772543,9,1
2012-03-12 06:55:02.127838+00:00,4.61,10.22,15.61,4417.267603554744,15.70430610098974,-135.20021493772543,9,1
2012-03-12 06:58:02.127838+00:00,4.39,9.76,14.91,4392.638650403005,15.6196525371759,-135.36952206535312,9,1
