time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-06 12:16:02.128154+00:00,7.38,15.99,24.34,2498.460791568757,18.48073623237004,-128.38632719846535,18,1
2012-03-06 12:17:02.128154+00:00,6.71,14.6,22.24,2506.9034036050684,18.424734915876083,-128.49832983145328,21,1
2012-03-06 12:18:02.128154+00:00,4.34,9.62,14.7,2792.278273494766,18.48073623237004,-128.38632719846535,24,1
2012-03-06 12:19:02.128154+00:00,4.24,9.42,14.39,2910.7042287325417,18.570571617591284,-128.20665642802288,26,3
2012-03-06 12:20:02.128154+00:00,4.29,9.52,14.55,3004.9213382556495,18.570571617591284,-128.20665642802288,28,2
2012-03-06 12:21:02.128154+00:00,4.29,9.52,14.55,3001.1060227676826,18.536737548864,-128.27432456547743,31,1
2012-03-06 12:22:02.128154+00:00,4.26,9.45,14.44,2973.612638115362,18.570571617591284,-128.20665642802288,34,2
2012-03-06 12:23:02.128154+00:00,4.11,9.14,13.97,3004.9213382556495,18.610715416419417,-128.12636883036663,36,2
2012-03-06 12:24:02.128154+00:00,4.08,9.07,13.86,2946.1192534630422,18.604405686318568,-128.1389882905683,39,2
2012-03-06 12:25:02.128154+00:00,4.08,9.07,13.86,2883.2108440802212,18.570571617591284,-128.20665642802288,40,2
2012-03-06 12:26:02.128154+00:00,4.0,8.89,13.59,2820.3024346974007,18.617025146520263,-128.11374937016492,41,3
2012-03-06 12:27:02.128154+00:00,4.01,8.93,13.64,2820.3024346974007,18.645887628002,-128.05602440720145,43,2
2012-03-06 12:28:02.128154+00:00,4.0,8.89,13.59,2820.3024346974007,18.855465169108545,-127.63686932498835,43,3
2012-03-06 12:29:02.128154+00:00,4.0,8.89,13.59,2820.3024346974007,19.02049583661554,-127.30680798997436,41,2
2012-03-06 12:30:02.128154+00:00,4.01,8.93,13.64,2820.3024346974007,19.02049583661554,-127.30680798997436,41,3
2012-03-06 12:31:02.128154+00:00,3.85,8.57,13.1,2754.277421525857,19.012467596371444,-127.32286447046256,40,2
2012-03-06 12:32:02.128154+00:00,3.81,8.49,12.99,2744.3007307595826,19.02049583661554,-127.30680798997436,39,3
2012-03-06 12:33:02.128154+00:00,3.83,8.53,13.04,2946.1192534630422,19.03638862631776,-127.27502241056992,39,2
2012-03-06 12:34:02.128154+00:00,3.9,8.68,13.26,2845.209992111312,19.012467596371444,-127.32286447046256,36,2
2012-03-06 12:35:02.128154+00:00,3.91,8.71,13.32,2845.209992111312,19.012467596371444,-127.32286447046256,34,3
2012-03-06 12:36:02.128154+00:00,3.95,8.78,13.43,2845.209992111312,19.012467596371444,-127.32286447046256,32,1
2012-03-06 12:37:02.128154+00:00,21.92,40.0,40.0,2744.3007307595826,19.02049583661554,-127.30680798997436,29,2
2012-03-06 12:38:02.128154+00:00,22.1,40.0,40.0,2457.0514072177075,19.012467596371444,-127.32286447046256,26,1
2012-03-06 12:39:02.128154+00:00,22.4,40.0,40.0,2411.1526620880086,18.929952262617945,-127.48789513796956,24,1
2012-03-06 12:40:02.128154+00:00,22.18,40.0,40.0,2406.683960467126,18.929952262617945,-127.48789513796956,22,1
2012-03-06 12:41:02.128154+00:00,22.06,40.0,40.0,2403.5595673240855,19.004439356127342,-127.33892095095077,19,1
2012-03-06 12:43:02.128154+00:00,3.93,8.75,13.37,2402.379635032231,18.91830809045993,-127.5111834822856,14,1
2012-03-08 17:45:02.122897+00:00,7.88,17.01,25.89,2751.863323962302,15.728862155281458,-140.74682095615563,3,1
2012-03-08 17:51:02.122897+00:00,7.56,16.36,24.9,5252.17774117891,17.057452350970664,-138.0896405647772,4,1
2012-03-08 17:55:02.122897+00:00,7.47,16.17,24.62,5985.959453936571,17.43453739019766,-137.3354704863232,3,1
2012-03-08 18:01:02.122897+00:00,6.89,14.97,22.8,8650.293354084377,18.19534914171159,-135.81384698329538,3,1
2012-03-08 18:05:02.122897+00:00,6.53,14.23,21.68,12801.757395973176,18.827998932772488,-134.54854740117358,5,1
2012-03-08 18:11:02.122897+00:00,6.24,13.64,20.79,19697.24498704705,19.78795803817374,-132.62862919037104,4,1
2012-03-08 18:15:02.122897+00:00,6.17,13.48,20.56,19804.853561022846,19.86891550646648,-132.4667142537856,5,1
2012-03-08 18:20:02.122897+00:00,5.86,12.83,19.57,20796.303894510835,20.01019379430825,-132.18415767810205,4,1
2012-03-08 18:25:02.122897+00:00,5.1,11.25,17.17,21787.75422799882,20.18681172050007,-131.8309218257184,3,1
2012-03-08 18:31:02.122897+00:00,4.65,10.3,15.73,22946.561745844632,20.20147877978698,-131.8015877071446,3,1
2012-03-08 18:37:02.122897+00:00,4.48,9.93,15.17,25123.894605324127,20.431286289104424,-131.34197268850968,4,1
2012-03-08 18:41:02.122897+00:00,4.45,9.86,15.07,25123.894605324127,20.431286289104424,-131.34197268850968,4,1
2012-03-08 18:46:02.122897+00:00,4.45,9.86,15.07,25614.884328213448,20.49136769261372,-131.22180988149108,5,1
2012-03-08 18:51:02.122897+00:00,4.23,9.38,14.34,26938.258677907485,20.55710315031739,-131.09033896608375,4,1
2012-03-08 18:56:02.122897+00:00,3.98,8.86,13.54,26723.02396352918,20.55989389938098,-131.0847574679566,4,1
2012-03-08 19:01:02.122897+00:00,4.1,9.1,13.91,28284.355067828055,20.622838608021056,-130.9588680506764,3,1
2012-03-08 19:07:02.122897+00:00,4.29,9.52,14.55,28775.460542872388,20.670963309859825,-130.8626186469989,4,1
2012-03-08 19:12:02.122897+00:00,4.37,9.69,14.81,31067.707141410683,20.789600369056565,-130.6253445286054,4,1
2012-03-08 19:16:02.122897+00:00,4.37,9.69,14.81,31067.707141410683,20.789600369056565,-130.6253445286054,4,1
2012-03-08 19:21:02.122897+00:00,4.42,9.79,14.96,32953.012981493834,21.002234982663452,-130.20007530139165,5,1
2012-03-08 19:26:02.122897+00:00,4.47,9.9,15.12,34725.36562568149,21.207952617435087,-129.7886400318484,4,1
2012-03-08 19:31:02.122897+00:00,4.32,9.59,14.65,37364.31125749143,21.518284573977297,-129.16797611876396,3,1
2012-03-08 19:36:02.122897+00:00,4.58,10.13,15.47,37115.21815629669,21.46597741309201,-129.27259044053454,4,1
2012-03-08 19:41:02.122897+00:00,4.62,10.23,15.63,36866.12505510195,21.3600270613907,-129.4844911439371,3,1
2012-03-08 19:47:02.122897+00:00,4.78,10.56,16.13,33779.96350941045,20.922853313411395,-130.35883863989574,3,1
2012-03-08 19:53:02.122897+00:00,4.54,10.06,15.37,17756.15543239438,19.70556713601338,-132.79341099469178,4,1
2012-03-08 19:57:02.122897+00:00,4.54,10.06,15.37,17756.15543239438,19.70556713601338,-132.79341099469178,4,1
2012-03-08 20:01:02.122897+00:00,4.47,9.9,15.12,14883.92832843006,19.247795504018985,-133.7089542586806,4,1
2012-03-13 15:59:02.129754+00:00,6.15,13.45,20.51,3693.9865461289646,16.640438186397578,-138.5792463551638,3,1
2012-03-13 16:07:02.129754+00:00,5.33,11.73,17.9,9953.413724899863,18.04303902673776,-135.77404467448346,3,1
2012-03-13 16:12:02.129754+00:00,4.62,10.23,15.63,10123.349190855752,18.19380930498024,-135.47250411799848,3,1
2012-03-13 16:18:02.129754+00:00,4.35,9.66,14.76,11470.218057792898,18.27025006781322,-135.31962259233254,3,1
2012-03-13 16:23:02.129754+00:00,3.81,8.49,12.99,11470.218057792898,18.27025006781322,-135.31962259233254,3,1
2012-03-13 16:30:02.129754+00:00,2.47,5.57,8.52,5278.088505514479,16.97016719628611,-137.91978833538676,3,1
