time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-07 22:07:02.126206+00:00,4.66,10.31,15.75,3650.76261617154,14.417572958953894,-137.90101760406267,4,1
2012-03-07 22:13:02.126206+00:00,4.26,9.45,14.44,4888.266663144482,15.053338271670672,-136.62948697862913,4,1
2012-03-07 22:16:02.126206+00:00,4.28,9.49,14.5,4888.266663144482,15.053338271670672,-136.62948697862913,4,1
2012-03-07 22:18:02.126206+00:00,2.73,6.13,9.38,7312.705185294564,15.79584833481903,-135.1444668523324,4,1
2012-03-07 22:26:02.126206+00:00,2.36,5.3,8.1,12080.29300025342,16.8959586969739,-132.94424612802266,3,1
2012-03-07 22:34:02.126206+00:00,1.95,4.4,6.73,19337.763604894764,17.93858891095914,-130.85898570005216,3,1
2012-03-07 22:43:02.126206+00:00,1.7,3.84,5.88,2991.7902948321025,13.763121795893175,-139.2099199301841,5,1
2012-03-07 22:46:02.126206+00:00,2.07,4.65,7.12,2991.7902948321025,13.763121795893175,-139.2099199301841,5,1
2012-03-07 22:49:02.126206+00:00,2.07,4.65,7.12,4863.027345526985,14.773502174182717,-137.18915917360502,7,1
2012-03-07 22:52:02.126206+00:00,2.07,4.65,7.12,5013.098142476494,15.10293469789557,-136.5302941261793,8,1
2012-03-07 22:54:02.126206+00:00,2.76,6.18,9.45,3927.408820179544,14.268311985037949,-138.19953955189456,8,1
2012-03-07 22:57:02.126206+00:00,2.48,5.57,8.52,4966.559323819923,15.074294142115608,-136.58757523773926,8,1
2012-03-07 22:59:02.126206+00:00,2.71,6.08,9.3,5070.09130211286,15.3750861100485,-135.98599130187347,7,1
2012-03-07 23:01:02.126206+00:00,2.67,5.98,9.15,4966.559323819923,15.074294142115608,-136.58757523773926,8,1
2012-03-07 23:03:02.126206+00:00,2.62,5.88,9.0,5070.09130211286,15.3750861100485,-135.98599130187347,7,1
2012-03-07 23:06:02.126206+00:00,2.23,5.01,7.67,4863.027345526985,15.338226955523416,-136.05970961092362,7,1
2012-03-07 23:11:02.126206+00:00,2.01,4.52,6.93,3728.690108854345,14.918579111198296,-136.89900529957384,6,1
2012-03-07 23:16:02.126206+00:00,0.0,0.01,0.02,3728.690108854345,14.918579111198296,-136.89900529957384,4,1
2012-03-07 23:20:02.126206+00:00,0.0,0.02,0.02,3728.690108854345,14.918579111198296,-136.89900529957384,4,1
2012-03-07 23:27:02.126206+00:00,0.02,0.05,0.1,5695.404673639067,14.986171580309456,-136.76382036135155,3,1
2012-03-07 23:35:02.126206+00:00,0.0,0.02,0.02,6578.078799450822,15.775321620993584,-135.18552027998328,4,1
2012-03-07 23:40:02.126206+00:00,0.84,1.9,2.91,4303.101806236866,14.444795168630414,-137.84657318470963,4,1
2012-03-07 23:44:02.126206+00:00,0.77,1.75,2.68,2910.798938834664,13.90341875695137,-138.9293260080677,5,1
2012-03-07 23:47:02.126206+00:00,0.01,0.03,0.08,2808.522096961725,13.83528161588412,-139.0656002902022,4,1
2012-03-07 23:52:02.126206+00:00,1.01,2.29,3.51,2706.245255088786,13.767144474816874,-139.2018745723367,3,1
2012-03-08 00:25:02.126523+00:00,7.77,16.82,25.61,3996.9818396252263,15.112248638356522,-140.4533682035187,3,1
2012-03-08 00:32:02.126523+00:00,8.09,17.48,26.59,3412.016763202137,14.958018954257955,-140.76182757171583,3,1
2012-03-09 12:48:02.127474+00:00,25.55,40.0,40.0,9184.451224805687,22.249773370232887,-125.60675090245618,4,3
2012-03-09 12:49:02.127474+00:00,25.55,40.0,40.0,9184.451224805687,22.249773370232887,-125.60675090245618,4,1
2012-03-10 12:11:02.128108+00:00,15.16,31.7,40.0,2006.275135952135,17.335145129733405,-132.0344555749466,3,1
2012-03-10 12:20:02.128108+00:00,14.7,30.79,40.0,2758.8658486050076,18.406671469032,-129.89140289634943,23,2
2012-03-10 12:21:02.128108+00:00,36.22,40.0,0.17,2721.4464296825017,18.26832548823709,-130.16809485793922,24,1
2012-03-10 12:22:02.128108+00:00,36.0,40.0,0.17,2721.4464296825017,18.26832548823709,-130.16809485793922,24,2
2012-03-10 12:23:02.128108+00:00,35.86,40.0,0.17,2814.110939173372,18.340468047620497,-130.0238097391724,26,3
2012-03-10 12:24:02.128108+00:00,34.94,40.0,0.17,3156.100659515732,18.310732287231616,-130.08328125995018,29,3
2012-03-10 12:25:02.128108+00:00,35.08,40.0,0.17,3156.100659515732,18.406671469032,-129.89140289634943,31,3
2012-03-10 12:26:02.128108+00:00,35.22,40.0,0.17,3216.874699283463,18.49111684371369,-129.72251214698605,32,2
2012-03-10 12:27:02.128108+00:00,35.29,40.0,0.17,3216.874699283463,18.58429850981184,-129.53614881478973,34,3
2012-03-10 12:28:02.128108+00:00,2.41,5.41,8.27,3280.777979638553,18.662308884778525,-129.38012806485636,36,3
2012-03-10 12:31:02.128108+00:00,13.8,28.99,40.0,3892.113792111734,19.121501421498294,-128.46174299141683,42,2
2012-03-10 12:32:02.128108+00:00,14.04,29.46,40.0,4170.691258136622,19.741056924399857,-127.2226319856137,43,1
2012-03-10 12:33:02.128108+00:00,14.5,30.38,40.0,5066.338582101741,20.19415192534424,-126.31644198372491,43,2
2012-03-10 12:34:02.128108+00:00,14.0,29.38,40.0,6599.319591594101,20.435399906994355,-125.83394602042468,44,3
2012-03-10 12:35:02.128108+00:00,13.96,29.31,40.0,7564.903630725112,20.596235127660517,-125.51227557909236,43,2
2012-03-10 12:36:02.128108+00:00,0.01,0.03,0.05,8761.130207920884,21.292373813668917,-124.11999820707558,43,1
2012-03-10 12:37:02.128108+00:00,0.01,0.03,0.05,8897.974600755475,21.522925652574873,-123.65889452926368,42,2
2012-03-10 12:38:02.128108+00:00,35.29,40.0,0.17,9162.681416164538,21.572157935939735,-123.56042996253392,43,3
2012-03-10 12:39:02.128108+00:00,13.38,28.15,40.0,10557.906552178238,21.73801566569371,-123.228714503026,44,3
2012-03-10 12:40:02.128108+00:00,13.06,27.51,40.0,10619.893559087746,21.759780174151757,-123.1851854861099,46,2
2012-03-10 12:41:02.128108+00:00,13.08,27.55,40.0,10599.148891495804,21.740522223170817,-123.2237013880718,47,3
2012-03-10 12:42:02.128108+00:00,13.08,27.55,40.0,10557.906552178238,21.7127188560953,-123.27930812222282,50,3
2012-03-10 12:43:02.128108+00:00,13.1,27.58,40.0,10599.148891495804,21.735509108216604,-123.2337276179802,49,2
2012-03-10 12:44:02.128108+00:00,13.12,27.62,40.0,10791.02638581122,21.759780174151757,-123.1851854861099,46,3
2012-03-10 12:45:02.128108+00:00,13.1,27.58,40.0,10941.414544942754,21.779038125132697,-123.14666958414804,45,3
2012-03-10 12:46:02.128108+00:00,13.12,27.62,40.0,10941.414544942754,21.779038125132697,-123.14666958414804,45,2
2012-03-10 12:47:02.128108+00:00,13.12,27.62,40.0,10941.414544942754,21.779038125132697,-123.14666958414804,45,3
2012-03-10 12:48:02.128108+00:00,13.0,27.4,40.0,10791.02638581122,21.759780174151757,-123.1851854861099,46,3
2012-03-10 12:49:02.128108+00:00,13.0,27.4,40.0,11069.36329905032,21.832894749049117,-123.03895633631518,44,2
