date,epoch,n_calls,sum_calls,peaks,snr,db_amps,low_snr,arrival_1,arrival_2,arrival_3,arrival_4,arrival_5,amp_1,amp_2,amp_3,amp_4,amp_5,err_1,err_2,err_3,err_4,err_5
2012-03-07T22:07:02.126206Z,1331158022.126206,1,4,3650.76261617154,14.417572958953894,-137.90101760406267,4.9969982099563115,1.999939999797789,4.259872199574602,6.13181603938574,9.34371967906918,,1.0,-0.0066103111051673,-0.006465239934986,0.0351944311128696,,1.3959581198578237,0.3439896799682174,0.4679859599564224,1.2839614798722323,
2012-03-07T22:13:02.126206Z,1331158382.126206,1,4,4888.266663144482,15.053338271670672,-136.62948697862913,5.104849112188083,1.999939999797789,5.063848079495074,9.439716799053713,,,1.0,-0.0051554205137669,0.0145788289457055,,,1.3959581198578237,1.175964719885087,1.183964479881979,,
2012-03-07T22:16:02.126206Z,1331158562.126206,1,4,4888.266663144482,15.053338271670672,-136.62948697862913,5.104849112188083,1.999939999797789,5.059848199496628,9.435716919055269,,,1.0,-0.005112410159616,0.0145890069723654,,,1.3959581198578237,1.235962919876329,1.183964479881979,,
2012-03-07T22:18:02.126206Z,1331158682.126206,1,4,7312.705185294564,15.79584833481903,-135.1444668523324,4.390655426030649,1.999939999797789,4.995850119499664,9.759707199023978,,,1.0,-0.003930170577573,0.0128354401830675,,,1.3959581198578237,1.175964719885087,0.6999789999317727,,
2012-03-07T22:26:02.126206Z,1331159162.126206,1,3,12080.29300025342,16.8959586969739,-132.94424612802266,5.0150642167152135,1.999939999797789,5.211843639481231,9.823705279020942,,,1.0,-0.0040143923907751,0.0147966099450953,,,1.4039578798619914,1.303960879871738,0.6079817599384114,,
2012-03-07T22:34:02.126206Z,1331159642.126206,1,3,19337.763604894764,17.93858891095914,-130.85898570005216,4.579596358056931,1.999939999797789,5.6318310394344735,9.883703479012183,,,1.0,-0.0039562144802136,0.0089331033331399,,,1.4039578798619914,1.071967839889112,0.5199843999434961,,
2012-03-07T22:43:02.126206Z,1331160182.126206,1,5,2991.7902948321025,13.763121795893175,-139.2099199301841,4.399590116528286,1.999939999797789,5.651830439433979,9.915702519007027,,,1.0,-0.00357030575327,0.0093284855617756,,,1.4119576398588831,0.9639710799019668,0.4879853599486523,,
2012-03-07T22:46:02.126206Z,1331160362.126206,1,5,2991.7902948321025,13.763121795893175,-139.2099199301841,5.31090542031455,1.999939999797789,7.355779319266731,9.867703959011124,,,1.0,-0.0032088124758419,0.0070675731330957,,,1.4039578798619914,0.3039908799692057,0.5479835599471699,,
2012-03-07T22:49:02.126206Z,1331160542.126206,1,7,4863.027345526985,14.773502174182717,-137.18915917360502,4.992141065362178,1.999939999797789,6.711798639327753,9.867703959011124,,,1.0,-0.0044811672885526,0.0067987179474468,,,1.4039578798619914,1.715948519828089,0.5439836799487239,,
2012-03-07T22:52:02.126206Z,1331160722.126206,1,8,5013.098142476494,15.10293469789557,-136.5302941261793,4.716595609002615,1.999939999797789,6.567802959340042,9.867703959011124,,,1.0,-0.0056787228408568,0.0057843059622131,,,1.4039578798619914,1.5639530798434862,0.5439836799487239,,
2012-03-07T22:54:02.126206Z,1331160842.126206,1,8,3927.408820179544,14.268311985037949,-138.19953955189456,4.689160158110542,1.999939999797789,6.399807999361656,9.755707319025532,,,1.0,-0.0079147266208631,0.0229446050922768,,,1.4199573998557753,1.4239572798542213,0.6919792399276048,,
2012-03-07T22:57:02.126206Z,1331161022.126206,1,8,4966.559323819923,15.074294142115608,-136.58757523773926,4.507902885603927,1.999939999797789,6.535803919345199,9.803705879021436,,,1.0,-0.0084560160810225,0.0189480480453952,,,1.4199573998557753,1.1599651998840272,0.6319810399363632,,
