duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
1.52,1330621986.24,2012-03-01T17:13:06.240000Z,2035.1164787964155,4070.232957592831,1330621985.24,2012-03-01T17:13:05.240000Z,1330621984.72,2012-03-01T17:13:04.720000Z,17.67798955241002,10.958868863581825,13.848019881092,,,,,,1500,-125.92569245410516,B09,XF
0.72,1330622016.2,2012-03-01T17:13:36.200000Z,1014.0899164117352,2028.1798328234704,1330622015.88,2012-03-01T17:13:35.880000Z,1330622015.48,2012-03-01T17:13:35.480000Z,15.91691931569983,10.575266484972639,14.06795243013817,,,,,,1500,-129.44783292752555,B09,XF
0.6,1330622057.96,2012-03-01T17:14:17.960000Z,858.5224958768697,1717.0449917537394,1330622057.72,2012-03-01T17:14:17.720000Z,1330622057.36,2012-03-01T17:14:17.360000Z,16.41222412061539,10.497936380924669,14.87610256897505,,,,,,1500,-128.4572233176944,B09,XF
1.28,1330622084.24,2012-03-01T17:14:44.240000Z,1153.3268201815154,2306.6536403630307,1330622083.84,2012-03-01T17:14:43.840000Z,1330622082.96,2012-03-01T17:14:42.960000Z,17.110923582185237,11.367569378220317,14.88510685093597,,,,,,1500,-127.05982439455471,B09,XF
0.92,1330622110.44,2012-03-01T17:15:10.440000Z,1768.291582720922,3536.583165441844,1330622110.0,2012-03-01T17:15:10.000000Z,1330622109.52,2012-03-01T17:15:09.520000Z,16.996243108139485,11.194186763524659,13.835920368638021,,,,,,1500,-127.28918534264622,B09,XF
1.2,1330622138.0,2012-03-01T17:15:38.000000Z,4732.893425245812,9465.786850491624,1330622137.4,2012-03-01T17:15:37.400000Z,1330622136.8,2012-03-01T17:15:36.800000Z,19.195470330771137,12.296820933150368,14.875617216109443,,,,,,1500,-122.89073089738292,B09,XF
1.16,1330622155.04,2012-03-01T17:15:55.040000Z,784.1018549737756,1568.2037099475513,1330622154.64,2012-03-01T17:15:54.640000Z,1330622153.88,2012-03-01T17:15:53.880000Z,17.51373395653554,11.690559050049556,14.637055921990502,,,,,,1500,-126.2542036458541,B09,XF
1.0,1330622183.4,2012-03-01T17:16:23.400000Z,2309.9000910043806,4619.800182008761,1330622182.92,2012-03-01T17:16:22.920000Z,1330622182.4,2012-03-01T17:16:22.400000Z,18.98162806618891,11.37352419381148,15.072693061874931,,,,,,1500,-123.31841542654736,B09,XF
1.8,1330622220.48,2012-03-01T17:17:00.480000Z,1247.5702798355658,2495.1405596711315,1330622219.16,2012-03-01T17:16:59.160000Z,1330622218.68,2012-03-01T17:16:58.680000Z,17.10063451108932,11.539980509834544,15.381702119370404,,,,,,1500,-127.08040253674655,B09,XF
1.2,1330622240.76,2012-03-01T17:17:20.760000Z,2186.428855564246,4372.857711128492,1330622240.16,2012-03-01T17:17:20.160000Z,1330622239.56,2012-03-01T17:17:19.560000Z,17.566933179239218,11.137531784052076,14.780313716816142,,,,,,1500,-126.14780520044675,B09,XF
0.92,1330622263.28,2012-03-01T17:17:43.280000Z,1813.0129220156248,3626.0258440312496,1330622262.92,2012-03-01T17:17:42.920000Z,1330622262.36,2012-03-01T17:17:42.360000Z,16.7900879521866,11.58803918728385,16.533578435883626,,,,,,1500,-127.70149565455199,B09,XF
1.0,1330622290.64,2012-03-01T17:18:10.640000Z,8616.709356524747,17233.418713049494,1330622290.2,2012-03-01T17:18:10.200000Z,1330622289.64,2012-03-01T17:18:09.640000Z,19.675889048901208,13.496318959509857,15.263072633429385,,,,,,1500,-121.92989346112277,B09,XF
1.4,1330622310.76,2012-03-01T17:18:30.760000Z,1525.3870461856245,3050.774092371249,1330622310.04,2012-03-01T17:18:30.040000Z,1330622309.36,2012-03-01T17:18:29.360000Z,16.105127828038338,11.908186872155389,15.826971986171195,,,,,,1500,-129.0714159028485,B09,XF
1.16,1330622340.28,2012-03-01T17:19:00.280000Z,5136.361292887626,10272.722585775253,1330622339.72,2012-03-01T17:18:59.720000Z,1330622339.12,2012-03-01T17:18:59.120000Z,19.499732811581094,12.779846122589289,16.011277003646974,,,,,,1500,-122.28220593576302,B09,XF
1.2,1330622370.08,2012-03-01T17:19:30.080000Z,4869.003215928458,9738.006431856917,1330622369.48,2012-03-01T17:19:29.480000Z,1330622368.88,2012-03-01T17:19:28.880000Z,18.229996971616742,11.975457006777315,16.51278043288186,,,,,,1500,-124.82167761569171,B09,XF
0.88,1330622399.04,2012-03-01T17:19:59.040000Z,2237.812485605232,4475.624971210464,1330622398.68,2012-03-01T17:19:58.680000Z,1330622398.16,2012-03-01T17:19:58.160000Z,18.937612690293435,12.075029675339795,15.635918603470733,,,,,,1500,-123.40644617833831,B09,XF
