duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.84,1330980304.6,2012-03-05T20:45:04.600000Z,1097.1396376838236,2194.279275367647,1330980304.2,2012-03-05T20:45:04.200000Z,1330980303.76,2012-03-05T20:45:03.760000Z,17.58256450108676,11.310125533620113,10.075292645809736,,,,,,1500,-130.1706356205601,B20,XF
1.0,1330980338.52,2012-03-05T20:45:38.520000Z,832.4766199470888,1664.9532398941776,1330980337.96,2012-03-05T20:45:37.960000Z,1330980337.52,2012-03-05T20:45:37.520000Z,17.422217595512112,12.00302099779876,11.361613404654383,,,,,,1500,-130.4913294317094,B20,XF
1.52,1330980443.28,2012-03-05T20:47:23.280000Z,978.0389033070376,1956.0778066140751,1330980442.48,2012-03-05T20:47:22.480000Z,1330980441.76,2012-03-05T20:47:21.760000Z,16.678178801841067,11.3754933086342,11.422317395122581,,,,,,1500,-131.97940701905148,B20,XF
1.84,1330980507.6,2012-03-05T20:48:27.600000Z,867.7472031774979,1735.4944063549958,1330980506.48,2012-03-05T20:48:26.480000Z,1330980505.76,2012-03-05T20:48:25.760000Z,17.526105938104106,12.002454135240928,12.613638819075138,,,,,,1500,-130.2835527465254,B20,XF
1.32,1330980546.68,2012-03-05T20:49:06.680000Z,922.075880382094,1844.151760764188,1330980545.92,2012-03-05T20:49:05.920000Z,1330980545.36,2012-03-05T20:49:05.360000Z,17.48985684285485,11.459138790577104,11.208541583856274,,,,,,1500,-130.35605093702392,B20,XF
1.4,1330980579.12,2012-03-05T20:49:39.120000Z,1255.1362554848354,2510.2725109696707,1330980578.52,2012-03-05T20:49:38.520000Z,1330980577.72,2012-03-05T20:49:37.720000Z,16.63574000914775,12.297621332612433,12.902175709406098,,,,,,1500,-132.06428460443811,B20,XF
1.84,1330980850.76,2012-03-05T20:54:10.760000Z,1079.6661522214133,2159.3323044428266,1330980849.76,2012-03-05T20:54:09.760000Z,1330980848.92,2012-03-05T20:54:08.920000Z,16.168041319993378,10.110065807108557,13.427814675431378,,,,,,1500,-132.99968198274686,B20,XF
1.24,1330981105.84,2012-03-05T20:58:25.840000Z,760.9083660263633,1521.8167320527266,1330981105.2,2012-03-05T20:58:25.200000Z,1330981104.6,2012-03-05T20:58:24.600000Z,16.562994977670478,12.047104052177426,14.16642330706262,,,,,,1500,-132.20977466739268,B20,XF
1.4,1330981122.44,2012-03-05T20:58:42.440000Z,2485.615602190785,4971.23120438157,1330981121.56,2012-03-05T20:58:41.560000Z,1330981121.04,2012-03-05T20:58:41.040000Z,19.379863280199768,12.598565787615644,13.978275963530402,,,,,,1500,-126.57603806233409,B20,XF
1.32,1330981146.4,2012-03-05T20:59:06.400000Z,989.3973149819551,1978.7946299639102,1330981145.8,2012-03-05T20:59:05.800000Z,1330981145.08,2012-03-05T20:59:05.080000Z,16.92302136069572,11.350946902695245,14.350243164979954,,,,,,1500,-131.4897219013422,B20,XF
0.84,1330981191.48,2012-03-05T20:59:51.480000Z,1120.252622000061,2240.505244000122,1330981191.08,2012-03-05T20:59:51.080000Z,1330981190.64,2012-03-05T20:59:50.640000Z,20.789832180172397,11.584417126460858,12.168112544136791,,,,,,1500,-123.75610026238881,B20,XF
0.84,1330981209.4,2012-03-05T21:00:09.400000Z,926.831567097276,1853.663134194552,1330981208.92,2012-03-05T21:00:08.920000Z,1330981208.56,2012-03-05T21:00:08.560000Z,17.156095888168117,11.052978146788629,12.509843124993981,,,,,,1500,-131.02357284639737,B20,XF
1.24,1330981234.96,2012-03-05T21:00:34.960000Z,2984.7075974510335,5969.415194902067,1330981234.48,2012-03-05T21:00:34.480000Z,1330981233.72,2012-03-05T21:00:33.720000Z,20.4330946625211,12.940073533420954,13.425004879717296,,,,,,1500,-124.46957529769142,B20,XF
1.08,1330981252.24,2012-03-05T21:00:52.240000Z,3573.7271154373375,7147.454230874675,1330981251.68,2012-03-05T21:00:51.680000Z,1330981251.16,2012-03-05T21:00:51.160000Z,20.252819792501104,12.45223639676299,14.73005712302992,,,,,,1500,-124.8301250377314,B20,XF
1.12,1330981278.44,2012-03-05T21:01:18.440000Z,11749.245676433107,23498.491352866215,1330981277.88,2012-03-05T21:01:17.880000Z,1330981277.32,2012-03-05T21:01:17.320000Z,19.98575633991069,14.919808193155637,13.994146083734664,,,,,,1500,-125.36425194291225,B20,XF
1.52,1330981308.12,2012-03-05T21:01:48.120000Z,3700.4314008857073,7400.8628017714145,1330981307.36,2012-03-05T21:01:47.360000Z,1330981306.6,2012-03-05T21:01:46.600000Z,19.832331061801952,15.316841412553583,12.929977135509322,,,,,,1500,-125.67110249912972,B20,XF
1.68,1330981327.04,2012-03-05T21:02:07.040000Z,2549.3732859332868,5098.7465718665735,1330981326.32,2012-03-05T21:02:06.320000Z,1330981325.36,2012-03-05T21:02:05.360000Z,20.85642327735738,14.839027085841552,12.94565985101551,,,,,,1500,-123.62291806801885,B20,XF
1.2,1330981344.64,2012-03-05T21:02:24.640000Z,765.6637650996794,1531.3275301993588,1330981343.84,2012-03-05T21:02:23.840000Z,1330981343.44,2012-03-05T21:02:23.440000Z,18.365272413757666,13.082232680633854,12.880386235708679,,,,,,1500,-128.6052197952183,B20,XF
1.4,1330981360.8,2012-03-05T21:02:40.800000Z,2874.8351678050517,5749.670335610103,1330981360.2,2012-03-05T21:02:40.200000Z,1330981359.4,2012-03-05T21:02:39.400000Z,19.82919891834001,11.97195396797749,13.729071834088407,,,,,,1500,-125.6773667860536,B20,XF
1.24,1330981378.52,2012-03-05T21:02:58.520000Z,6234.886134362468,12469.772268724935,1330981377.92,2012-03-05T21:02:57.920000Z,1330981377.28,2012-03-05T21:02:57.280000Z,20.814462047077022,15.816631348533237,14.58054428114346,,,,,,1500,-123.70684052857959,B20,XF
1.0,1330981410.48,2012-03-05T21:03:30.480000Z,1810.9111289905845,3621.822257981169,1330981409.88,2012-03-05T21:03:29.880000Z,1330981409.48,2012-03-05T21:03:29.480000Z,20.18519737282199,15.071123016716806,14.234914365153513,,,,,,1500,-124.96536987708964,B20,XF
1.76,1330981439.76,2012-03-05T21:03:59.760000Z,3965.684612165592,7931.369224331184,1330981439.12,2012-03-05T21:03:59.120000Z,1330981438.0,2012-03-05T21:03:58.000000Z,20.90159123925008,14.845553918710808,13.097991928627845,,,,,,1500,-123.53258214423346,B20,XF
1.48,1330981475.52,2012-03-05T21:04:35.520000Z,3614.069975293362,7228.139950586724,1330981474.76,2012-03-05T21:04:34.760000Z,1330981474.04,2012-03-05T21:04:34.040000Z,20.98693890776611,13.846714569165606,13.56008607489915,,,,,,1500,-123.3618868072014,B20,XF
1.2,1330981539.92,2012-03-05T21:05:39.920000Z,1462.364933270294,2924.729866540588,1330981539.4,2012-03-05T21:05:39.400000Z,1330981538.72,2012-03-05T21:05:38.720000Z,18.459119551273513,11.225841890381403,12.766153872494561,,,,,,1500,-128.4175255201866,B20,XF
0.96,1330981610.04,2012-03-05T21:06:50.040000Z,874.774296079067,1749.548592158134,1330981609.56,2012-03-05T21:06:49.560000Z,1330981609.08,2012-03-05T21:06:49.080000Z,18.04626794291332,12.408884524869809,12.479622230171614,,,,,,1500,-129.24322873690699,B20,XF
0.8,1330981665.16,2012-03-05T21:07:45.160000Z,911.6660517214492,1823.3321034428984,1330981664.92,2012-03-05T21:07:44.920000Z,1330981664.36,2012-03-05T21:07:44.360000Z,17.20309847974544,12.284764046630228,12.116840922306727,,,,,,1500,-130.92956766324275,B20,XF
1.0,1330981689.08,2012-03-05T21:08:09.080000Z,1247.3915079602868,2494.7830159205737,1330981688.6,2012-03-05T21:08:08.600000Z,1330981688.08,2012-03-05T21:08:08.080000Z,19.04271757626812,12.67145909884533,10.67248534756594,,,,,,1500,-127.25032947019739,B20,XF
0.68,1330981719.2,2012-03-05T21:08:39.200000Z,767.878067152417,1535.756134304834,1330981718.92,2012-03-05T21:08:38.920000Z,1330981718.52,2012-03-05T21:08:38.520000Z,17.48545702476197,12.321801035519506,12.10763939010904,,,,,,1500,-130.36485057320968,B20,XF
0.96,1330981792.84,2012-03-05T21:09:52.840000Z,1223.47757719986,2446.95515439972,1330981792.4,2012-03-05T21:09:52.400000Z,1330981791.88,2012-03-05T21:09:51.880000Z,17.41607706215006,12.083501325690964,10.808443468644464,,,,,,1500,-130.50361049843352,B20,XF
0.68,1330981828.44,2012-03-05T21:10:28.440000Z,1805.1001940047001,3610.2003880094003,1330981828.12,2012-03-05T21:10:28.120000Z,1330981827.76,2012-03-05T21:10:27.760000Z,19.781452605995995,13.809672610002572,10.80783344972109,,,,,,1500,-125.77285941074163,B20,XF
0.92,1330981850.12,2012-03-05T21:10:50.120000Z,1402.0880429423382,2804.1760858846765,1330981849.72,2012-03-05T21:10:49.720000Z,1330981849.2,2012-03-05T21:10:49.200000Z,17.638731185347886,11.973538999247177,10.783795967476827,,,,,,1500,-130.05830225203786,B20,XF
0.92,1331147721.12,2012-03-07T19:15:21.120000Z,1024.2202563590859,2048.4405127181717,1331147720.68,2012-03-07T19:15:20.680000Z,1331147720.2,2012-03-07T19:15:20.200000Z,19.272776244861,10.705821855022897,24.310292822234185,,,,,,1500,-132.1690125665386,B20,XF
0.96,1331155157.28,2012-03-07T21:19:17.280000Z,1891.0380100967075,3782.076020193415,1331155156.92,2012-03-07T21:19:16.920000Z,1331155156.32,2012-03-07T21:19:16.320000Z,19.287440861080167,15.48106551564654,21.225277337407938,,,,,,1500,-132.13968333410028,B20,XF
1.16,1331219644.04,2012-03-08T15:14:04.040000Z,966.2840253217988,1932.5680506435976,1331219643.48,2012-03-08T15:14:03.480000Z,1331219642.88,2012-03-08T15:14:02.880000Z,14.264416712165492,6.11483248505867,5.279539134389085,,,,,,1500,-141.0513229312626,B20,XF
1.12,1331219973.28,2012-03-08T15:19:33.280000Z,976.484815874521,1952.969631749042,1331219972.76,2012-03-08T15:19:32.760000Z,1331219972.16,2012-03-08T15:19:32.160000Z,13.906977090285366,6.364696413120155,7.010746186634452,,,,,,1500,-141.76620217502284,B20,XF
1.12,1331220373.48,2012-03-08T15:26:13.480000Z,1139.362598130383,2278.725196260766,1331220372.96,2012-03-08T15:26:12.960000Z,1331220372.36,2012-03-08T15:26:12.360000Z,14.484907137703376,5.4247474298041425,7.291492571085845,,,,,,1500,-140.61034208018685,B20,XF
1.12,1331220652.24,2012-03-08T15:30:52.240000Z,1237.6194783383166,2475.2389566766333,1331220651.68,2012-03-08T15:30:51.680000Z,1331220651.12,2012-03-08T15:30:51.120000Z,14.857120660787153,7.4812011115789465,7.309758035031942,,,,,,1500,-139.86591503401928,B20,XF
1.12,1331220977.24,2012-03-08T15:36:17.240000Z,1445.7091522371657,2891.4183044743313,1331220976.72,2012-03-08T15:36:16.720000Z,1331220976.12,2012-03-08T15:36:16.120000Z,15.375692391977221,8.47848297183901,6.93861259656519,,,,,,1500,-138.82877157163915,B20,XF
1.08,1331221282.12,2012-03-08T15:41:22.120000Z,1111.5137929138248,2223.0275858276495,1331221281.6,2012-03-08T15:41:21.600000Z,1331221281.04,2012-03-08T15:41:21.040000Z,14.744986612789212,7.747682901152943,7.132952681818851,,,,,,1500,-140.09018313001516,B20,XF
1.12,1331221630.84,2012-03-08T15:47:10.840000Z,1158.1254947203472,2316.2509894406944,1331221630.32,2012-03-08T15:47:10.320000Z,1331221629.72,2012-03-08T15:47:09.720000Z,15.4940780830418,9.11388305724667,8.158566926406271,,,,,,1500,-138.59200018950997,B20,XF
1.08,1331221958.64,2012-03-08T15:52:38.640000Z,941.0695869017219,1882.1391738034438,1331221958.16,2012-03-08T15:52:38.160000Z,1331221957.56,2012-03-08T15:52:37.560000Z,15.168575296564466,7.721600631701308,7.6094667410060275,,,,,,1500,-139.24300576246463,B20,XF
1.0,1331241654.52,2012-03-08T21:20:54.520000Z,1699.4472390217813,3398.8944780435627,1331241653.96,2012-03-08T21:20:53.960000Z,1331241653.52,2012-03-08T21:20:53.520000Z,18.17798331211305,14.098197161887997,22.45262503599092,,,,,,1500,-133.2241897313675,B20,XF
0.8,1331245414.36,2012-03-08T22:23:34.360000Z,769.7408224031241,1539.4816448062481,1331245414.04,2012-03-08T22:23:34.040000Z,1331245413.56,2012-03-08T22:23:33.560000Z,18.497773960108532,13.306748828318895,25.92115960474946,,,,,,1500,-132.5846084353765,B20,XF
0.48,1331297267.44,2012-03-09T12:47:47.440000Z,2822.826313942054,5645.652627884108,1331297267.16,2012-03-09T12:47:47.160000Z,1331297266.96,2012-03-09T12:47:46.960000Z,23.87655126822181,19.107903147716897,36.832634895258664,,,,,,1500,-125.7728945960106,B20,XF
0.52,1331297289.16,2012-03-09T12:48:09.160000Z,3244.1703757615182,6488.3407515230365,1331297288.96,2012-03-09T12:48:08.960000Z,1331297288.64,2012-03-09T12:48:08.640000Z,24.749564250594794,19.349658550783726,32.75439265753717,,,,,,1500,-124.02686863126463,B20,XF
0.76,1331297312.44,2012-03-09T12:48:32.440000Z,34013.26390001419,68026.52780002839,1331297312.16,2012-03-09T12:48:32.160000Z,1331297311.68,2012-03-09T12:48:31.680000Z,26.69987011644769,20.909244674746596,35.96764530510315,,,,,,1500,-120.12625689955883,B20,XF
1.16,1331297330.92,2012-03-09T12:48:50.920000Z,14205.984777865902,28411.969555731805,1331297330.6,2012-03-09T12:48:50.600000Z,1331297329.76,2012-03-09T12:48:49.760000Z,24.7365841475597,20.08131888983118,33.017291630108446,,,,,,1500,-124.0528288373348,B20,XF
1.2,1331297347.72,2012-03-09T12:49:07.720000Z,1408.050984614035,2816.10196922807,1331297347.24,2012-03-09T12:49:07.240000Z,1331297346.52,2012-03-09T12:49:06.520000Z,21.835639174057306,17.26461900016406,30.13131650441313,,,,,,1500,-129.8547187843396,B20,XF
0.84,1331381427.68,2012-03-10T12:10:27.680000Z,14780.587869308474,29561.17573861695,1331381427.24,2012-03-10T12:10:27.240000Z,1331381426.84,2012-03-10T12:10:26.840000Z,24.847581919498175,19.41942354352404,31.221450204673506,,,,,,1500,-122.82576797711246,B20,XF
0.8,1331381457.16,2012-03-10T12:10:57.160000Z,37026.08285409697,74052.16570819393,1331381456.8,2012-03-10T12:10:56.800000Z,1331381456.36,2012-03-10T12:10:56.360000Z,28.33541141680975,21.909321054706147,36.18412781374797,,,,,,1500,-115.8501089824893,B20,XF
1.16,1331381473.44,2012-03-10T12:11:13.440000Z,8444.105711260338,16888.211422520675,1331381473.0,2012-03-10T12:11:13.000000Z,1331381472.28,2012-03-10T12:11:12.280000Z,23.909043754108286,18.411530951810516,30.81993960503306,,,,,,1500,-124.70284430789224,B20,XF
0.52,1331381491.16,2012-03-10T12:11:31.160000Z,1165.6037002795651,2331.2074005591303,1331381490.92,2012-03-10T12:11:30.920000Z,1331381490.64,2012-03-10T12:11:30.640000Z,19.70425709851067,14.989675939950791,26.496838954618802,,,,,,1500,-133.1124176190875,B20,XF
0.56,1331388102.68,2012-03-10T14:01:42.680000Z,2462.2730595574662,4924.5461191149325,1331388102.52,2012-03-10T14:01:42.520000Z,1331388102.12,2012-03-10T14:01:42.120000Z,21.291380323306782,16.195727761484594,25.17519999050547,,,,,,1500,-129.93817116949526,B20,XF
1.28,1331388120.68,2012-03-10T14:02:00.680000Z,10211.56130629039,20423.12261258078,1331388120.16,2012-03-10T14:02:00.160000Z,1331388119.4,2012-03-10T14:01:59.400000Z,23.80143368441034,19.18543745939758,28.102115710797246,,,,,,1500,-124.91806444728815,B20,XF
0.8,1331388621.32,2012-03-10T14:10:21.320000Z,1667.954134483844,3335.908268967688,1331388620.88,2012-03-10T14:10:20.880000Z,1331388620.52,2012-03-10T14:10:20.520000Z,20.442469187917048,14.381188586534275,23.68968260486804,,,,,,1500,-131.63599344027472,B20,XF
1.2,1331388653.08,2012-03-10T14:10:53.080000Z,2474.911583212326,4949.823166424652,1331388652.32,2012-03-10T14:10:52.320000Z,1331388651.88,2012-03-10T14:10:51.880000Z,20.7789076654538,15.966832386056433,26.08281187411958,,,,,,1500,-130.96311648520123,B20,XF
1.12,1331495088.24,2012-03-11T19:44:48.240000Z,1446.2001826659362,2892.4003653318723,1331495087.6,2012-03-11T19:44:47.600000Z,1331495087.12,2012-03-11T19:44:47.120000Z,21.343384551648583,15.069622584478019,23.511307470626413,,,,,,1500,-130.9954364524047,B20,XF
0.92,1331503549.88,2012-03-11T22:05:49.880000Z,1739.23513489852,3478.47026979704,1331503549.52,2012-03-11T22:05:49.520000Z,1331503548.96,2012-03-11T22:05:48.960000Z,20.326402365214715,15.32309994638674,33.50470585695662,,,,,,1500,-133.02940082527243,B20,XF
1.08,1331505497.76,2012-03-11T22:38:17.760000Z,911.533012763719,1823.066025527438,1331505497.28,2012-03-11T22:38:17.280000Z,1331505496.68,2012-03-11T22:38:16.680000Z,14.294773749021346,1.7808489977144346,3.4353677101495523,,,,,,1500,-145.09265805765918,B20,XF
1.08,1331512006.48,2012-03-12T00:26:46.480000Z,855.7673152447094,1711.5346304894188,1331512005.96,2012-03-12T00:26:45.960000Z,1331512005.4,2012-03-12T00:26:45.400000Z,13.67192419757833,0.5018162646096596,3.2487465500338004,,,,,,1500,-144.61805366797284,B20,XF
1.08,1331512663.08,2012-03-12T00:37:43.080000Z,1771.9160305894259,3543.8320611788517,1331512662.6,2012-03-12T00:37:42.600000Z,1331512662.0,2012-03-12T00:37:42.000000Z,15.101914102263876,0.18638241833873578,3.8988917151381264,,,,,,1500,-141.75807385860173,B20,XF
1.08,1331513239.6,2012-03-12T00:47:19.600000Z,2073.843529810029,4147.687059620058,1331513239.08,2012-03-12T00:47:19.080000Z,1331513238.52,2012-03-12T00:47:18.520000Z,16.48532098336783,6.154830268813494,12.360531740658057,,,,,,1500,-138.99126009639383,B20,XF
1.12,1331513615.24,2012-03-12T00:53:35.240000Z,3712.214901171347,7424.429802342694,1331513614.72,2012-03-12T00:53:34.720000Z,1331513614.12,2012-03-12T00:53:34.120000Z,16.635032380917533,0.1543598457745618,3.7683051140412727,,,,,,1500,-138.69183730129444,B20,XF
1.04,1331514488.12,2012-03-12T01:08:08.120000Z,2116.4097174934604,4232.819434986921,1331514487.64,2012-03-12T01:08:07.640000Z,1331514487.08,2012-03-12T01:08:07.080000Z,15.29491103652817,-0.24554756167740371,3.394850183804185,,,,,,1500,-141.37207999007316,B20,XF
1.04,1331515009.32,2012-03-12T01:16:49.320000Z,5051.6055918015,10103.211183603,1331515008.84,2012-03-12T01:16:48.840000Z,1331515008.28,2012-03-12T01:16:48.280000Z,18.067821150884132,1.8258496096158552,4.038923740477697,,,,,,1500,-135.82625976136123,B20,XF
1.12,1331516474.88,2012-03-12T01:41:14.880000Z,17492.079613955557,34984.159227911114,1331516474.36,2012-03-12T01:41:14.360000Z,1331516473.76,2012-03-12T01:41:13.760000Z,20.33133366958973,0.6159473383070951,4.28403068533581,,,,,,1500,-131.29923472395004,B20,XF
1.08,1331517143.8,2012-03-12T01:52:23.800000Z,16500.376862505935,33000.75372501187,1331517143.32,2012-03-12T01:52:23.320000Z,1331517142.72,2012-03-12T01:52:22.720000Z,20.234387384423197,0.7680502918011533,3.854395731568776,,,,,,1500,-131.4931272942831,B20,XF
1.12,1331518003.16,2012-03-12T02:06:43.160000Z,4359.599463728849,8719.198927457697,1331518002.64,2012-03-12T02:06:42.640000Z,1331518002.04,2012-03-12T02:06:42.040000Z,17.300202823402905,0.5626990607281191,3.74033910997929,,,,,,1500,-137.3614964163237,B20,XF
