duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
1.12,1330642526.36,2012-03-01T22:55:26.360000Z,1353.4547560569895,2706.909512113979,1330642525.84,2012-03-01T22:55:25.840000Z,1330642525.24,2012-03-01T22:55:25.240000Z,13.682587905146224,3.91210473141475,3.603995336755792,,,,,,1500,-139.87891011720257,B19,XF
1.12,1330643380.24,2012-03-01T23:09:40.240000Z,1439.8692914983556,2879.738582996711,1330643379.72,2012-03-01T23:09:39.720000Z,1330643379.12,2012-03-01T23:09:39.120000Z,13.65161573207622,2.641182314607451,8.724356292596646,,,,,,1500,-139.9408544633426,B19,XF
1.16,1330644386.68,2012-03-01T23:26:26.680000Z,1442.5918753465967,2885.1837506931934,1330644386.12,2012-03-01T23:26:26.120000Z,1330644385.52,2012-03-01T23:26:25.520000Z,13.831850819860998,3.6183655162490105,5.783519967766988,,,,,,1500,-139.58038428777303,B19,XF
1.12,1330645761.48,2012-03-01T23:49:21.480000Z,1590.3289059673598,3180.6578119347196,1330645760.96,2012-03-01T23:49:20.960000Z,1330645760.36,2012-03-01T23:49:20.360000Z,14.19334767622541,3.2468737837955466,4.213162429960066,,,,,,1500,-138.8573905750442,B19,XF
1.12,1330647336.4,2012-03-02T00:15:36.400000Z,1718.247866035295,3436.49573207059,1330647335.88,2012-03-02T00:15:35.880000Z,1330647335.28,2012-03-02T00:15:35.280000Z,14.173132820554224,3.401236427794616,3.3014833011534095,,,,,,1500,-138.71852625246004,B19,XF
1.04,1330803604.72,2012-03-03T19:40:04.720000Z,963.278114427292,1926.556228854584,1330803604.28,2012-03-03T19:40:04.280000Z,1330803603.68,2012-03-03T19:40:03.680000Z,17.95436469936576,12.254902528141368,9.899877919493507,,,,,,1500,-130.61978045564678,B19,XF
1.48,1330837389.12,2012-03-04T05:03:09.120000Z,4226.586744024806,8453.173488049611,1330837388.32,2012-03-04T05:03:08.320000Z,1330837387.64,2012-03-04T05:03:07.640000Z,19.885447422518755,15.615132255079613,32.49754947345106,,,,,,1500,-129.91777067696142,B19,XF
0.56,1330837421.28,2012-03-04T05:03:41.280000Z,1695.8835336071568,3391.7670672143136,1330837421.04,2012-03-04T05:03:41.040000Z,1330837420.72,2012-03-04T05:03:40.720000Z,19.704086930903927,15.672077013531194,32.22395241919288,,,,,,1500,-130.28049166019107,B19,XF
1.2,1330854866.44,2012-03-04T09:54:26.440000Z,1034.6666988001443,2069.3333976002887,1330854865.72,2012-03-04T09:54:25.720000Z,1330854865.24,2012-03-04T09:54:25.240000Z,18.051053228890673,12.0862348718172,18.853459277881328,,,,,,1500,-133.58655906421757,B19,XF
1.84,1330964797.88,2012-03-05T16:26:37.880000Z,13881.85293147392,27763.70586294784,1330964796.56,2012-03-05T16:26:36.560000Z,1330964796.04,2012-03-05T16:26:36.040000Z,26.884286413076417,0.5586516928896799,37.75267313060909,,,,,,1500,-110.97295838978665,B19,XF
1.08,1331153893.48,2012-03-07T20:58:13.480000Z,924.2867535375175,1848.573507075035,1331153892.96,2012-03-07T20:58:12.960000Z,1331153892.4,2012-03-07T20:58:12.400000Z,12.946861060742664,1.437588460602005,5.331397010621227,,,,,,1500,-140.84244140048514,B19,XF
1.12,1331154342.6,2012-03-07T21:05:42.600000Z,1391.9489679124094,2783.897935824819,1331154342.08,2012-03-07T21:05:42.080000Z,1331154341.48,2012-03-07T21:05:41.480000Z,13.474768202066835,1.847390554003151,15.82963902628819,,,,,,1500,-139.7866271178368,B19,XF
1.12,1331155348.72,2012-03-07T21:22:28.720000Z,1065.1867622079872,2130.3735244159743,1331155348.2,2012-03-07T21:22:28.200000Z,1331155347.6,2012-03-07T21:22:27.600000Z,13.139635883869714,1.8208451766862646,7.71392258787015,,,,,,1500,-140.45689175423104,B19,XF
1.08,1331156188.56,2012-03-07T21:36:28.560000Z,1621.944541635126,3243.889083270252,1331156188.04,2012-03-07T21:36:28.040000Z,1331156187.48,2012-03-07T21:36:27.480000Z,14.18627937994298,1.2048946857610614,4.359482080612384,,,,,,1500,-138.3636047620845,B19,XF
1.08,1331156738.64,2012-03-07T21:45:38.640000Z,1267.314990710586,2534.629981421172,1331156738.12,2012-03-07T21:45:38.120000Z,1331156737.56,2012-03-07T21:45:37.560000Z,13.583095162621726,1.0275657701637542,3.1185634276201775,,,,,,1500,-139.569973196727,B19,XF
1.12,1331157566.16,2012-03-07T21:59:26.160000Z,1522.4468717342754,3044.893743468551,1331157565.64,2012-03-07T21:59:25.640000Z,1331157565.04,2012-03-07T21:59:25.040000Z,14.13940794524363,1.1239611686128446,4.355201545070225,,,,,,1500,-138.4573476314832,B19,XF
