date,epoch,n_calls,sum_calls,peaks,snr,db_amps,low_snr,arrival_1,arrival_2,arrival_3,arrival_4,arrival_5,amp_1,amp_2,amp_3,amp_4,amp_5,err_1,err_2,err_3,err_4,err_5
2012-03-01T10:07:02.125605Z,1330596422.125605,1,3,1788.9520299188466,14.35767709955318,-142.98824458935246,4.153239622849141,1.999939999797789,5.071847839491966,8.411747639162058,,,1.0,-0.00484995223837131,0.05508349892343259,,,1.4199573998557753,0.5839824799404596,1.471955839850125,,
2012-03-01T10:12:02.125605Z,1330596722.125605,1,3,2130.329701691913,14.51224845253352,-142.67910188339178,3.7547825616841557,1.999939999797789,4.903852879506303,8.315750519170251,,,1.0,-0.004273390707663985,0.031413350369375606,,,1.4199573998557753,0.79597611992358,1.5039548798522446,,
2012-03-01T10:18:02.125605Z,1330597082.125605,1,3,2712.860106602813,15.15183800517919,-141.39992277810046,3.3514394844794784,1.999939999797789,4.011879639598192,8.147755559184588,,,1.0,0.0072162556976742625,0.01950571816705459,,,1.3959581198578235,0.14799555998615688,1.3879583598682075,,
2012-03-01T10:23:02.125605Z,1330597382.125605,1,3,3308.7841623810814,15.686450061681969,-140.3306986650949,2.9180699724005326,1.999939999797789,4.007879759599746,8.227753159175336,,,1.0,0.004245139639927628,0.020648931372213308,,,1.3879583598609315,0.14799555998615688,1.3759587198655936,,
2012-03-01T10:28:02.125605Z,1330597682.125605,1,3,3521.0140359084944,15.722794257699562,-140.2580102730597,3.0908952336603,1.999939999797789,3.98788035960024,6.247812559377053,8.515744519150758,,1.0,0.0012538726511444665,-0.004704743659220453,0.10706650288877922,,1.3879583598609315,0.13199603999237297,0.1999939999805065,1.4119576398588833,
2012-03-01T10:37:02.125605Z,1330598222.125605,1,3,3886.097004065884,15.92242333827047,-139.85875211191788,3.4297159739805587,1.999939999797789,6.055818319393438,8.515744519150758,,,1.0,-0.004881176709663202,0.12079829889400558,,,1.4039578798619914,0.7119786399271106,1.4199573998557753,,
2012-03-01T10:42:02.125605Z,1330598522.125605,1,3,3987.878818655927,16.085354971234885,-139.53288884598905,3.2363185115774473,1.999939999797789,5.875823719412438,8.547743559145601,,,1.0,-0.005047597945968439,0.12286429315641983,,,1.4199573998557753,1.2439626798732206,1.4239572798542213,,
2012-03-01T10:48:02.125605Z,1330598882.125605,1,3,3987.878818655927,16.085354971234885,-139.53288884598905,3.3846188311047776,1.999939999797789,4.619861399536603,6.0438186793981,8.595742119141505,,1.0,-0.004751942276102918,-0.004902278492544366,0.09338956608573325,,1.4199573998557753,0.9479715599009069,0.40398787995945895,1.4119576398588833,
2012-03-01T10:54:02.125605Z,1330599242.125605,1,3,4769.109370240524,16.310186838824784,-139.08322511080925,3.168488085775987,1.999939999797789,5.107846759492531,8.655740319132747,,,1.0,-0.004593012101408471,0.07696874290936216,,,1.4119576398588833,1.4839554798527388,1.3999579998562695,,
2012-03-01T11:01:02.125605Z,1330599662.125605,1,4,5286.19454652579,16.50711630444927,-138.6893661795603,8.924989401815125,1.999939999797789,5.323840279466822,8.631741039134795,,,1.0,-0.0018958209100897725,0.002256971273469738,,,1.1319660398876294,1.195964119877317,1.2879613598706783,,
2012-03-01T11:07:02.125605Z,1330600022.125605,1,4,5715.096838117815,16.74724713825377,-138.2091045119513,8.928335306827556,1.999939999797789,6.115816519391956,8.63574091913324,,,1.0,-0.0019243119324077443,0.0012894012505804777,,,1.1399657998845214,1.0079697598994244,1.2639620798727265,,
2012-03-01T11:10:02.125605Z,1330600202.125605,1,4,5715.096838117815,16.74724713825377,-138.2091045119513,8.928335306827556,1.999939999797789,6.13181603938574,8.63574091913324,,,1.0,-0.0019194589831762541,0.0012939740699147008,,,1.1399657998845214,0.9959701198968105,1.2639620798727265,,
2012-03-01T11:12:02.125605Z,1330600322.125605,1,4,5715.096838117815,16.74724713825377,-138.2091045119513,9.05157460067578,1.999939999797789,6.37980859936215,8.679739599130698,,,1.0,-0.0019055541313870471,0.0016494152139245864,,,1.1399657998845214,0.6319810399363632,1.2799615998737863,,
2012-03-01T11:21:02.125605Z,1330600862.125605,1,3,5420.296174193774,16.668098918621,-138.3674009512168,3.55871510253753,1.999939999797789,4.687859359532013,8.819735399119963,,,1.0,-0.004351096005635872,0.04500361553619508,,,1.4279571598599432,0.6759797199338209,1.4039578798619914,,
2012-03-01T11:26:02.125605Z,1330601162.125605,1,3,4296.065704182204,16.007464005387014,-139.6886707776848,3.8252559106607347,1.999939999797789,4.8358549195181695,8.787736359117844,,,1.0,-0.004433708046278923,0.059287653393242726,,,1.4119576398588833,1.1559653198855813,1.4119576398588833,,
2012-03-01T11:33:02.125605Z,1330601582.125605,1,3,5420.296174193774,16.668098918621,-138.3674009512168,4.210812331312787,1.999939999797789,5.08384747949458,8.747737559126108,,,1.0,-0.004564084119826991,0.04532057038616593,,,1.4119576398588833,0.9399717999040149,1.4199573998557753,,
2012-03-01T11:39:02.125605Z,1330601942.125605,1,3,5121.626397291672,16.499427640131646,-138.70474350819552,3.919725208867129,1.999939999797789,8.743737679127662,,,,0.9999999999999999,0.037487573794992145,,,,1.4119576398588833,1.4199573998557753,,,
2012-03-01T11:45:02.125605Z,1330602302.125605,1,3,5650.086384861728,16.690318977259764,-138.3229608339393,3.585335618096428,1.999939999797789,4.619861399536603,8.71973839912971,,,1.0,-0.0039164723731783474,0.0415593630659643,,,1.4039578798619914,0.8919732399153872,1.4239572798542213,,
2012-03-01T11:51:02.125605Z,1330602662.125605,1,3,5121.626397291672,16.499427640131646,-138.70474350819552,2.8796960513489567,1.999939999797789,4.639860799536109,8.691739239133312,,,1.0,-0.003851983761037512,0.048528683910802534,,,1.4119576398588833,0.8519744399163756,1.4199573998557753,,
2012-03-01T11:56:02.125605Z,1330602962.125605,1,3,4754.562876452284,16.432519219728402,-138.83856034900202,2.18354175945288,1.999939999797789,4.635860919537663,8.68773935912759,,,1.0,-0.00281886498760528,0.06104640343169048,,,1.4039578798619914,0.8559743199148215,1.4159575198573293,,
2012-03-01T12:23:02.123403Z,1330604582.123403,1,3,1975.1474594739846,13.266925347704813,-140.33043560499755,5.092223836456988,1.9999399998000627,5.63583091943633,8.6117416391387,,,1.0,-0.005765458046547508,0.024546119776083206,,,1.4119576398588833,1.227963159877163,1.4319570398567976,,
2012-03-01T12:29:02.123403Z,1330604942.123403,1,3,1975.1474594739846,13.266925347704813,-140.33043560499755,3.177822654383377,1.9999399998000627,5.683829479431552,8.567742959143288,,,1.0,-0.005474799219592795,0.017705995653923286,,,1.419957399858049,1.1119666398888057,1.4279571598572147,,
2012-03-01T13:02:02.123403Z,1330606922.123403,1,3,1602.698118731973,12.996803688050964,-140.87067892430522,4.921125902789562,1.9999399998000627,4.787856359521356,8.419747399158041,,,0.9999999999999999,-0.007049746162943638,0.038542348923158484,,,1.419957399858049,0.427987159956956,1.3959581198600972,,
