date,epoch,n_calls,sum_calls,peaks,snr,db_amps,low_snr,arrival_1,arrival_2,arrival_3,arrival_4,arrival_5,amp_1,amp_2,amp_3,amp_4,amp_5,err_1,err_2,err_3,err_4,err_5
2012-03-01T17:01:02.129304Z,1330621262.129304,1,12,1875.3953476338472,15.843990712963137,-129.59369013299892,12.018721159607503,1.999939999801427,4.679859599531483,8.631741039138433,,,1.0,0.21540696483615707,0.23538754241363585,,,1.331960039864498,1.067967959894304,1.7039488798291131,,
2012-03-01T17:02:02.129304Z,1330621322.129304,1,15,1951.1445381164335,15.58252292500806,-130.11662570890908,12.582132404758568,1.999939999801427,4.663860079534061,8.491745239149168,,,1.0,0.17556171727525324,0.20140548415230464,,,1.331960039864498,0.8479745599142916,1.9359419198044634,,
2012-03-01T17:03:02.129304Z,1330621382.129304,2,16,2042.5166741955527,15.649283256572875,-129.98310504577944,12.716509405106699,1.999939999801427,4.711858639529964,8.507744759150228,,,1.0,0.15581242661143574,0.1778984106388867,,,1.331960039864498,1.1079667598896776,1.839944799816294,,
2012-03-01T17:04:02.129304Z,1330621442.129304,3,18,2081.034321549071,15.762916040695018,-129.75583947753515,12.854451266274298,1.999939999801427,4.6998589995309885,8.791736239119928,,,1.0,0.15931324304875183,0.17621484675489263,,,1.323960279867606,2.0399387997968006,1.7639470798239927,,
2012-03-01T17:05:02.129304Z,1330621502.129304,2,20,2081.034321549071,15.843990712963137,-129.59369013299892,13.05706661064242,1.999939999801427,4.683859479529929,8.95973119910559,,,1.0,0.15706258882204663,0.15600715798323211,,,1.2999609998696542,1.5119546398491366,1.5119546398491366,,
2012-03-01T17:06:02.129304Z,1330621562.129304,1,23,2133.888810274672,15.91691931569983,-129.44783292752555,13.238692422590713,1.999939999801427,4.6998589995309885,6.13181603938574,8.767736959121976,,1.0,0.09265509056769036,0.13351962078178015,0.10628766951777374,,1.3079607598665461,0.3199903999666276,1.5119546398491366,0.7759767199240741,
2012-03-01T17:10:02.129304Z,1330621802.129304,1,32,2762.632611253996,16.407699273515007,-128.46627301189517,13.922132303535363,1.999939999801427,6.011819639399619,8.067757959193841,,,1.0,0.1757036340534332,0.04785963024830671,,,1.2759617198717024,1.3839584798624855,0.4239872799553268,,
2012-03-01T17:11:02.129304Z,1330621862.129304,3,33,2842.3853104757277,16.50013578697051,-128.28139998498418,14.0540384434464,1.999939999801427,6.015819519398065,8.187754359179962,,,1.0,0.16084148239644544,0.0567007245566654,,,1.2359629198763287,1.331960039868136,0.6879793599327968,,
2012-03-01T17:12:02.129304Z,1330621922.129304,2,33,2842.3853104757277,16.7900879521866,-127.70149565455199,14.175509232539895,1.999939999801427,6.011819639399619,8.195754119180492,,,1.0,0.16647077401840576,0.06276928893061111,,,1.2359629198763287,1.323960279867606,0.7039788799302187,,
2012-03-01T17:13:02.129304Z,1330621982.129304,1,33,2918.6320836230066,16.946932446571765,-127.38780666578167,14.340963171102295,1.999939999801427,6.003819879399089,8.12775615918872,,,1.0,0.17171331785420246,0.06052928247322666,,,1.2199633998789068,1.3599591998645337,0.5879823599425436,,
2012-03-01T17:14:02.129304Z,1330622042.129304,2,33,3050.774092371249,16.996243108139485,-127.28918534264622,14.54265981656008,1.999939999801427,6.0278191593970405,8.027759159198467,,,1.0,0.17027350860318843,0.04725905501169702,,,1.2119636398820148,1.4359569198568352,0.3039908799692057,,
2012-03-01T17:15:02.129304Z,1330622102.129304,2,34,3319.7950465442946,17.10577904663728,-127.07011346565062,14.699183151202025,1.999939999801427,5.963821079403715,,,,1.0,0.16518344003774343,,,,1.203963879877847,1.6599501998352935,,,
2012-03-01T17:16:02.129304Z,1330622162.129304,3,34,3513.6568279114745,17.10577904663728,-127.07011346565062,14.926900835274653,1.999939999801427,5.8878233594114135,7.69976899923131,,,1.0,0.1647445262840259,0.09076389388415636,,,1.203963879877847,1.9479415598070773,0.53198403994611,,
2012-03-01T17:17:02.129304Z,1330622222.129304,2,36,3360.0422896271957,17.073928013414672,-127.13381553209584,14.925598416462789,1.999939999801427,5.883823479412968,7.711768639230286,,,1.0,0.1654878473318852,0.08992988828526366,,,1.203963879877847,1.8959431198090897,0.5479835599435319,,
2012-03-01T17:18:02.129304Z,1330622282.129304,3,37,3229.354088873286,17.047221515740027,-127.18722852744514,14.900596666206429,1.999939999801427,5.879823599410884,7.715768519228732,,,1.0,0.16497607654241014,0.08880019338310632,,,1.203963879877847,1.8879433598121977,0.5479835599435319,,
2012-03-01T17:19:02.129304Z,1330622342.129304,2,38,3189.106845790385,17.021732311939758,-127.23820693504568,14.862887539100358,1.999939999801427,5.883823479412968,7.707768759228202,,,1.0,0.16160538412358869,0.08519268588487335,,,1.203963879877847,1.8879433598121977,0.5399837999466399,,
2012-03-01T17:20:02.129304Z,1330622402.129304,2,39,3148.859602707484,16.996243108139485,-127.28918534264622,14.83056298097245,1.999939999801427,5.883823479412968,7.707768759228202,,,0.9999999999999999,0.15705048043532976,0.08083922465026497,,,1.203963879877847,1.8719438398147759,0.535983919944556,,
2012-03-01T17:21:02.129304Z,1330622462.129304,2,37,3148.859602707484,17.047221515740027,-127.18722852744514,14.807789340861603,1.999939999801427,5.883823479412968,7.707768759228202,,,1.0,0.15993743411653163,0.0837549820945055,,,1.2119636398820148,1.8719438398147759,0.5399837999466399,,
2012-03-01T17:22:02.129304Z,1330622522.129304,1,35,3229.354088873286,17.10063451108932,-127.08040253674655,14.728941693346542,1.999939999801427,5.871823839413992,7.727768159227708,,,1.0,0.16000344294392466,0.08231021681311537,,,1.203963879877847,1.863944079814246,0.5679829599430377,,
2012-03-01T17:23:02.129304Z,1330622582.129304,1,37,3148.859602707484,17.110923582185237,-127.05982439455471,14.519452887357227,1.999939999801427,5.875823719412438,7.679769599231804,,,1.0,0.16093926867867467,0.08425709966494667,,,1.203963879877847,1.9679409598029451,0.5159845199486881,,
2012-03-01T17:24:02.129304Z,1330622642.129304,3,37,3148.859602707484,17.110923582185237,-127.05982439455471,14.39512954468593,1.999939999801427,5.867823959411908,7.675769719233358,,,1.0,0.15855426140697107,0.0844229222474642,,,1.203963879877847,1.979940599801921,0.5239842799455801,,
2012-03-01T17:25:02.129304Z,1330622702.129304,3,37,3148.859602707484,17.10063451108932,-127.08040253674655,14.152616611894645,1.999939999801427,5.879823599410884,7.675769719233358,,,1.0,0.1577863229951481,0.0830270213267446,,,1.2119636398820148,1.9039428798096196,0.527984159944026,,
2012-03-01T17:26:02.129304Z,1330622762.129304,2,35,3050.774092371249,17.047221515740027,-127.18722852744514,13.993133933750942,1.999939999801427,5.831825039418618,7.635770919237984,,,0.9999999999999999,0.16292506600948445,0.09884011222726964,,,1.195964119880955,2.0719378397916444,0.5719828399414837,,
2012-03-01T17:27:02.129304Z,1330622822.129304,1,33,3050.774092371249,16.972512679728634,-127.33664619946792,13.918342196970837,1.999939999801427,5.84782455941604,7.64777055923696,,,1.0,0.16719629984630774,0.10864574013140597,,,1.195964119880955,2.099936999788042,0.5999819999378815,,
2012-03-01T17:28:02.129304Z,1330622882.129304,1,31,2968.003238439917,16.972512679728634,-127.33664619946792,13.806174204752836,1.999939999801427,5.915822519407811,7.715768519228732,,,1.0,0.1746974811144612,0.11270979986244024,,,1.203963879877847,2.0719378397916444,0.5639830799445917,,
