duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.48,1330570019.92,2012-03-01T02:46:59.920000Z,975.6361150743792,1951.2722301487584,1330570019.72,2012-03-01T02:46:59.720000Z,1330570019.44,2012-03-01T02:46:59.440000Z,21.837308421079918,16.07966331170092,27.106702841589076,,,,,,1500,-125.2103245762536,B02,XF
0.68,1330570043.52,2012-03-01T02:47:23.520000Z,3050.7480080265027,6101.496016053005,1330570043.16,2012-03-01T02:47:23.160000Z,1330570042.84,2012-03-01T02:47:22.840000Z,21.178417455742753,16.645453591271874,29.0808910600702,,,,,,1500,-126.52810650692791,B02,XF
0.96,1330570060.8,2012-03-01T02:47:40.800000Z,942.4253038310834,1884.8506076621668,1330570060.32,2012-03-01T02:47:40.320000Z,1330570059.84,2012-03-01T02:47:39.840000Z,19.157453973833082,14.15253089854161,27.591419861483438,,,,,,1500,-130.57003347074726,B02,XF
1.16,1330593846.8,2012-03-01T09:24:06.800000Z,965.6732388085641,1931.3464776171281,1330593846.28,2012-03-01T09:24:06.280000Z,1330593845.64,2012-03-01T09:24:05.640000Z,17.983994682936554,13.699394903026205,9.57757150527371,,,,,,1500,-132.91695205254032,B02,XF
1.44,1330597724.24,2012-03-01T10:28:44.240000Z,1354.25416788681,2708.50833577362,1330597723.68,2012-03-01T10:28:43.680000Z,1330597722.8,2012-03-01T10:28:42.800000Z,19.587882767776065,12.781475705405533,19.91124178443513,,,,,,1500,-129.7091758828613,B02,XF
0.68,1330675876.12,2012-03-02T08:11:16.120000Z,955.377020084596,1910.754040169192,1330675875.84,2012-03-02T08:11:15.840000Z,1330675875.44,2012-03-02T08:11:15.440000Z,19.990399386841588,11.809293985798416,28.403652405902974,,,,,,1500,-127.9708914580467,B02,XF
0.68,1330686318.76,2012-03-02T11:05:18.760000Z,1086.4665441272882,2172.9330882545764,1330686318.36,2012-03-02T11:05:18.360000Z,1330686318.08,2012-03-02T11:05:18.080000Z,19.11207794244366,13.717179484731739,22.28497587448547,,,,,,1500,-129.72753434684253,B02,XF
0.28,1330700224.84,2012-03-02T14:57:04.840000Z,4595.840641853051,9191.681283706102,1330700224.72,2012-03-02T14:57:04.720000Z,1330700224.56,2012-03-02T14:57:04.560000Z,24.713065917171043,14.80060367156516,26.239374636415505,,,,,,1500,-114.27912391254473,B02,XF
1.16,1330749691.28,2012-03-03T04:41:31.280000Z,1287.4738011715071,2574.9476023430143,1330749690.48,2012-03-03T04:41:30.480000Z,1330749690.12,2012-03-03T04:41:30.120000Z,18.887849661768733,9.586531407320255,18.997909550902673,,,,,,1500,-132.01091093715203,B02,XF
0.6,1330799358.92,2012-03-03T18:29:18.920000Z,8203.746120741513,16407.492241483025,1330799358.6,2012-03-03T18:29:18.600000Z,1330799358.32,2012-03-03T18:29:18.320000Z,22.43788911107123,14.805031416723606,22.93825696031778,,,,,,1500,-126.57114761053933,B02,XF
1.08,1330813697.68,2012-03-03T22:28:17.680000Z,808.1642993418793,1616.3285986837586,1330813697.16,2012-03-03T22:28:17.160000Z,1330813696.6,2012-03-03T22:28:16.600000Z,14.525220103494359,1.4907888477660356,7.710370703190458,,,,,,1500,-142.39648562569306,B02,XF
1.08,1330814726.96,2012-03-03T22:45:26.960000Z,3791.0100144860658,7582.0200289721315,1330814726.44,2012-03-03T22:45:26.440000Z,1330814725.88,2012-03-03T22:45:25.880000Z,17.663576019409838,1.4161300812993447,3.0869088106306664,,,,,,1500,-136.11977379386212,B02,XF
1.12,1330815759.2,2012-03-03T23:02:39.200000Z,4967.54278989225,9935.0855797845,1330815758.68,2012-03-03T23:02:38.680000Z,1330815758.08,2012-03-03T23:02:38.080000Z,18.577340981575922,2.881927424462752,7.5072833688016525,,,,,,1500,-134.29224386952995,B02,XF
1.16,1330816584.64,2012-03-03T23:16:24.640000Z,3005.6130091070713,6011.226018214143,1330816584.08,2012-03-03T23:16:24.080000Z,1330816583.48,2012-03-03T23:16:23.480000Z,17.991377528265467,1.721393488468119,3.9446703735283313,,,,,,1500,-135.46417077615087,B02,XF
1.12,1330817715.16,2012-03-03T23:35:15.160000Z,4783.605219662409,9567.210439324817,1330817714.64,2012-03-03T23:35:14.640000Z,1330817714.04,2012-03-03T23:35:14.040000Z,18.418882357884648,1.292648130308634,4.485217882159896,,,,,,1500,-134.6091611169125,B02,XF
1.12,1330818179.64,2012-03-03T23:42:59.640000Z,6181.531714876585,12363.06342975317,1330818179.12,2012-03-03T23:42:59.120000Z,1330818178.52,2012-03-03T23:42:58.520000Z,19.412744297291297,1.8537476831391957,4.38308120388022,,,,,,1500,-132.6214372380992,B02,XF
1.12,1330818939.64,2012-03-03T23:55:39.640000Z,5409.673725702513,10819.347451405027,1330818939.12,2012-03-03T23:55:39.120000Z,1330818938.52,2012-03-03T23:55:38.520000Z,18.275344450567957,1.0783867888660184,3.2695671095401084,,,,,,1500,-134.89623693154587,B02,XF
1.12,1330818939.64,2012-03-03T23:55:39.640000Z,1439.2993307632087,2878.5986615264173,1330818939.12,2012-03-03T23:55:39.120000Z,1330818938.52,2012-03-03T23:55:38.520000Z,15.418427116157861,-1.764107017981714,0.703896989894487,,,,,,1500,-141.0808607846787,B02,XF
1.08,1330820001.76,2012-03-04T00:13:21.760000Z,2441.1068556942664,4882.213711388533,1330820001.28,2012-03-04T00:13:21.280000Z,1330820000.68,2012-03-04T00:13:20.680000Z,16.937309373919756,8.162136453452788,15.662718067692051,,,,,,1500,-138.0430962691549,B02,XF
0.76,1330837382.72,2012-03-04T05:03:02.720000Z,12802.992916737674,25605.985833475348,1330837382.24,2012-03-04T05:03:02.240000Z,1330837381.96,2012-03-04T05:03:01.960000Z,24.999671286029297,19.53762636995289,24.15552347358687,,,,,,1500,-121.91837244493583,B02,XF
1.64,1330837411.0,2012-03-04T05:03:31.000000Z,10035.861109144931,20071.722218289862,1330837409.84,2012-03-04T05:03:29.840000Z,1330837409.36,2012-03-04T05:03:29.360000Z,25.08287363439559,19.430958283254775,31.043563139700883,,,,,,1500,-121.75196774820323,B02,XF
0.84,1330837434.0,2012-03-04T05:03:54.000000Z,3039.973498589269,6079.946997178538,1330837433.48,2012-03-04T05:03:53.480000Z,1330837433.16,2012-03-04T05:03:53.160000Z,22.068626810144426,18.071683964960666,26.20282142635581,,,,,,1500,-127.78046139670556,B02,XF
0.68,1330837450.6,2012-03-04T05:04:10.600000Z,1160.453813764311,2320.907627528622,1330837450.24,2012-03-04T05:04:10.240000Z,1330837449.92,2012-03-04T05:04:09.920000Z,18.591990810916453,14.107747727243138,26.60369889102935,,,,,,1500,-134.7337333951615,B02,XF
0.44,1330869668.0,2012-03-04T14:01:08.000000Z,1181.9948490978427,2363.9896981956854,1330869667.8,2012-03-04T14:01:07.800000Z,1330869667.56,2012-03-04T14:01:07.560000Z,17.635051079129806,11.563583212521939,18.90878568579782,,,,,,1500,-126.5646811022245,B02,XF
1.2,1330881401.36,2012-03-04T17:16:41.360000Z,867.2300536542666,1734.4601073085332,1330881400.88,2012-03-04T17:16:40.880000Z,1330881400.16,2012-03-04T17:16:40.160000Z,14.687213241614295,9.941168949308842,10.566087509538448,,,,,,1500,-132.46035677725553,B02,XF
1.36,1330881592.76,2012-03-04T17:19:52.760000Z,1000.6457496959464,2001.2914993918928,1330881592.12,2012-03-04T17:19:52.120000Z,1330881591.4,2012-03-04T17:19:51.400000Z,15.797470614401718,10.40164437368321,11.064790613354125,,,,,,1500,-130.23984203168067,B02,XF
1.72,1330881629.88,2012-03-04T17:20:29.880000Z,864.972447979513,1729.944895959026,1330881629.12,2012-03-04T17:20:29.120000Z,1330881628.16,2012-03-04T17:20:28.160000Z,15.366833701593096,11.157487816114928,11.49986114869451,,,,,,1500,-131.1011158572979,B02,XF
1.36,1330881676.56,2012-03-04T17:21:16.560000Z,1113.982064975369,2227.964129950738,1330881675.84,2012-03-04T17:21:15.840000Z,1330881675.2,2012-03-04T17:21:15.200000Z,16.039679014674565,11.919685954643748,12.476424934245607,,,,,,1500,-129.75542523113498,B02,XF
