date,epoch,n_calls,sum_calls,peaks,snr,db_amps,low_snr,arrival_1,arrival_2,arrival_3,arrival_4,arrival_5,amp_1,amp_2,amp_3,amp_4,amp_5,err_1,err_2,err_3,err_4,err_5
2012-03-06T12:16:02.128154Z,1331036162.128154,1,18,2498.460791568757,18.48073623237004,-128.38632719846535,11.457009273101164,1.999939999799949,5.099846999489955,7.791766239220806,,,1.0,0.09869814208210714,0.16978697868025497,,,1.3959581198604383,0.7559773199243409,1.16396507988361,,
2012-03-06T12:17:02.128154Z,1331036222.128154,1,21,2506.9034036050684,18.424734915876083,-128.49832983145328,11.350331567343378,1.999939999799949,7.97176083920283,,,,1.0,0.16990067138611645,,,,1.3319600398668854,0.8719738399126982,,,
2012-03-06T12:18:02.128154Z,1331036282.128154,1,24,2792.278273494766,18.48073623237004,-128.38632719846535,11.317020268068248,1.9999399998000627,4.999849999499929,8.595742119140368,,,1.0,0.06605954269414646,0.2983497688857425,,,1.347959559865103,0.9839704799017,1.0879673598910813,,
2012-03-06T12:19:02.128154Z,1331036342.128154,3,26,2910.7042287325417,18.570571617591284,-128.20665642802288,11.444810188560687,1.9999399998000627,5.227843159477288,8.619741399138093,,,1.0,0.05656442212701397,0.2696376217909302,,,1.3319600398667717,1.2799615998719673,1.0519684398948357,,
2012-03-06T12:20:02.128154Z,1331036402.128154,2,28,3004.9213382556495,18.570571617591284,-128.20665642802288,11.45407474077066,1.9999399998000627,5.079847599492041,8.607741759139117,,,1.0,0.059177733859497574,0.25330588073391225,,,1.3079607598692746,1.019969399898173,1.0479685598952528,,
2012-03-06T12:21:02.128154Z,1331036462.128154,1,31,3001.1060227676826,18.536737548864,-128.27432456547743,11.500446869672095,1.9999399998000627,5.043848679495568,8.607741759139117,,,1.0,0.0560869052440082,0.2259959652809014,,,1.299960999870109,1.0039698798993868,1.0479685598952528,,
2012-03-06T12:22:02.128154Z,1331036522.128154,2,34,2973.6126381153626,18.570571617591284,-128.20665642802288,11.524924585415407,1.9999399998000627,5.067847959493292,8.61574151913851,,,1.0,0.050698033523966284,0.21332325011338413,,,1.3079607598692746,1.0119696398987799,1.0199693998979456,,
2012-03-06T12:23:02.128154Z,1331036582.128154,2,36,3004.9213382556495,18.610715416419417,-128.12636883036663,11.556914241962978,1.9999399998000627,5.091847239490789,8.651740439134755,,,1.0,0.13405003531957607,0.15676062919786488,,,1.2439626798754944,1.19196423988069,0.9359719199062511,,
2012-03-06T12:24:02.128154Z,1331036642.128154,2,39,2946.1192534630422,18.604405686318568,-128.1389882905683,11.594015838540528,1.9999399998000627,5.087847359491207,8.659740199133921,,,1.0,0.12075203956904937,0.15130931593708763,,,1.25196243987466,1.1799645998819415,0.9279721599073127,,
2012-03-06T12:25:02.128154Z,1331036702.128154,2,40,2883.2108440802212,18.570571617591284,-128.20665642802288,11.609669885287527,1.9999399998000627,5.087847359491207,8.659740199133921,,,0.9999999999999999,0.11728960173222316,0.14708750362539835,,,1.25196243987466,1.19196423988069,0.9279721599073127,,
2012-03-06T12:26:02.128154Z,1331036762.128154,3,41,2820.3024346974007,18.617025146520266,-128.11374937016492,11.690907390255912,1.9999399998000627,5.087847359491207,8.679739599132063,,,1.0,0.12273436892623718,0.14463120236919572,,,1.2439626798754944,1.2399627998761389,0.9039728799095883,,
2012-03-06T12:27:02.128154Z,1331036822.128154,2,43,2820.3024346974007,18.645887628002,-128.05602440720145,11.75303745494888,1.9999399998000627,5.087847359491207,8.67573971913248,,,1.0,0.11399668838168535,0.13379012064904885,,,1.25196243987466,1.2599621998740531,0.8999729999100055,,
2012-03-06T12:28:02.128154Z,1331036882.128154,3,43,2820.3024346974007,18.855465169108545,-127.63686932498835,11.782188430403915,1.9999399998000627,5.091847239490789,8.679739599132063,,,1.0,0.11655375062476277,0.13416897597324176,,,1.2439626798754944,1.2759617198723845,0.8959731199104226,,
2012-03-06T12:29:02.128154Z,1331036942.128154,2,41,2820.3024346974007,19.02049583661554,-127.30680798997437,11.912382268999913,1.9999399998000627,5.091847239490789,8.679739599132063,,,1.0,0.12254321057196357,0.141990020491261,,,1.2439626798754944,1.2719618398728016,0.8959731199104226,,
2012-03-06T12:30:02.128154Z,1331037002.128154,3,41,2820.3024346974007,19.02049583661554,-127.30680798997437,11.951392384911834,1.9999399998000627,5.091847239490789,8.67573971913248,,,0.9999999999999999,0.11792330464819237,0.14500482689780453,,,1.2439626798754944,1.3079607598692746,0.8999729999100055,,
2012-03-06T12:31:02.128154Z,1331037062.128154,2,40,2754.277421525857,19.012467596371444,-127.32286447046256,12.002442840786973,1.9999399998000627,5.091847239490789,8.715738519128308,,,1.0,0.13766975515915533,0.16074383963281333,,,1.2119636398788316,1.4239572798574045,0.8399747999160354,,
2012-03-06T12:32:02.128154Z,1331037122.128154,3,39,2744.3007307595826,19.02049583661554,-127.30680798997437,12.023297846249507,1.9999399998000627,5.095847119490372,8.723738279127701,,,1.0,0.14258644464108466,0.16108337650588905,,,1.2119636398788316,1.4319570398567976,0.8279751599172869,,
